NH3,NO2,PM10,Lat,Lon,Station
7.49,22.75,15.64,52.13795,4.83819,NL10633
7.18,26.65,23.104,52.13795,4.83819,NL10633
7.49,27.75,27.592,52.13795,4.83819,NL10633
7.49,34.13,33.064,52.13795,4.83819,NL10633
9.37,41.43,30.82,52.13795,4.83819,NL10633
10.2,31.14,25.468,52.13795,4.83819,NL10633
9.99,22.66,22.984,52.13795,4.83819,NL10633
9.99,20.86,20.872,52.13795,4.83819,NL10633
10.41,19.87,10.42,52.13795,4.83819,NL10633
9.99,16.29,19.372,52.13795,4.83819,NL10633
9.99,15.77,14.896,52.13795,4.83819,NL10633
8.43,18.89,,52.13795,4.83819,NL10633
8.43,26.08,20.62,52.13795,4.83819,NL10633
7.8,35.5,27.34,52.13795,4.83819,NL10633
7.8,42.01,20.62,52.13795,4.83819,NL10633
9.58,40.71,16.396,52.13795,4.83819,NL10633
11.56,42.79,22.492,52.13795,4.83819,NL10633
11.56,,36.796,52.13795,4.83819,NL10633
10.93,,20.872,52.13795,4.83819,NL10633
10.93,,33.064,52.13795,4.83819,NL10633
9.89,,26.224,52.13795,4.83819,NL10633
8.53,,23.86,52.13795,4.83819,NL10633
7.8,44.59,35.68,52.13795,4.83819,NL10633
13.33,52.02,41.02,52.13795,4.83819,NL10633
12.28,53.27,33.064,52.13795,4.83819,NL10633
15.2,55.64,35.92,52.13795,4.83819,NL10633
17.49,58.15,38.044,52.13795,4.83819,NL10633
23.74,63.24,47.872,52.13795,4.83819,NL10633
22.49,,59.188,52.13795,4.83819,NL10633
17.18,,51.352,52.13795,4.83819,NL10633
13.43,,32.692,52.13795,4.83819,NL10633
12.86,,50.728,52.13795,4.83819,NL10633
10.62,54.31,47.872,52.13795,4.83819,NL10633
12.49,56.7,43.264,52.13795,4.83819,NL10633
13.12,57.29,46.996,52.13795,4.83819,NL10633
13.12,59.53,56.08,52.13795,4.83819,NL10633
15.93,61.35,58.324,52.13795,4.83819,NL10633
16.56,67.32,51.472,52.13795,4.83819,NL10633
16.87,63.97,49.108,52.13795,4.83819,NL10633
15.93,58.34,42.64,52.13795,4.83819,NL10633
16.45,54.28,46.504,52.13795,4.83819,NL10633
9.99,44.43,,52.13795,4.83819,NL10633
10.62,47.47,,52.13795,4.83819,NL10633
10.51,50.81,59.692,52.13795,4.83819,NL10633
10.15,48.39,57.448,52.13795,4.83819,NL10633
10.93,46.52,52.84,52.13795,4.83819,NL10633
10.3,42.72,54.46,52.13795,4.83819,NL10633
9.42,39.98,69.388,52.13795,4.83819,NL10633
8.74,43.04,59.068,52.13795,4.83819,NL10633
7.49,43.28,61.804,52.13795,4.83819,NL10633
6.24,45.59,50.608,52.13795,4.83819,NL10633
5.3,46.14,30.448,52.13795,4.83819,NL10633
5.3,47.75,35.68,52.13795,4.83819,NL10633
4.99,45.17,42.268,52.13795,4.83819,NL10633
4.68,47.58,35.68,52.13795,4.83819,NL10633
4.37,45.07,33.556,52.13795,4.83819,NL10633
4.37,37.77,24.724,52.13795,4.83819,NL10633
4.06,38.97,22.612,52.13795,4.83819,NL10633
4.06,40.36,-1.28,52.13795,4.83819,NL10633
3.74,38.82,20.128,52.13795,4.83819,NL10633
3.74,36.32,21.496,52.13795,4.83819,NL10633
3.74,30.39,8.428,52.13795,4.83819,NL10633
4.37,25.06,20.248,52.13795,4.83819,NL10633
4.68,28.71,4.696,52.13795,4.83819,NL10633
4.68,32.26,12.04,52.13795,4.83819,NL10633
4.37,40.4,,52.13795,4.83819,NL10633
4.06,38.31,,52.13795,4.83819,NL10633
3.43,16.69,,52.13795,4.83819,NL10633
3.12,13.67,14.776,52.13795,4.83819,NL10633
3.22,10.03,9.424,52.13795,4.83819,NL10633
3.43,27.95,14.896,52.13795,4.83819,NL10633
4.06,42.51,14.896,52.13795,4.83819,NL10633
3.74,17.25,8.176,52.13795,4.83819,NL10633
4.37,9.67,-1.52,52.13795,4.83819,NL10633
4.68,8.98,0.22,52.13795,4.83819,NL10633
4.68,12.5,15.64,52.13795,4.83819,NL10633
4.06,13.02,19.372,52.13795,4.83819,NL10633
3.74,14.26,9.796,52.13795,4.83819,NL10633
3.74,16.02,21.616,52.13795,4.83819,NL10633
4.37,14.14,14.896,52.13795,4.83819,NL10633
4.68,13.01,20.128,52.13795,4.83819,NL10633
4.37,14.15,5.812,52.13795,4.83819,NL10633
4.06,5.07,,52.13795,4.83819,NL10633
3.74,6.09,17.26,52.13795,4.83819,NL10633
3.43,4.78,8.308,52.13795,4.83819,NL10633
3.12,4.59,20.872,52.13795,4.83819,NL10633
3.12,4.78,8.176,52.13795,4.83819,NL10633
2.8,4.73,16.516,52.13795,4.83819,NL10633
2.8,4.61,15.64,52.13795,4.83819,NL10633
2.8,5.18,22.984,52.13795,4.83819,NL10633
2.49,6.33,20.74,52.13795,4.83819,NL10633
2.49,5.81,14.152,52.13795,4.83819,NL10633
2.49,5.84,,52.13795,4.83819,NL10633
2.49,5.35,17.884,52.13795,4.83819,NL10633
2.49,4.66,11.044,52.13795,4.83819,NL10633
2.49,4.92,8.8,52.13795,4.83819,NL10633
2.49,4.83,13.528,52.13795,4.83819,NL10633
2.18,6.17,27.592,52.13795,4.83819,NL10633
2.02,7.13,13.408,52.13795,4.83819,NL10633
1.92,8.46,19.372,52.13795,4.83819,NL10633
1.87,8.71,12.412,52.13795,4.83819,NL10633
2.18,11.04,23.728,52.13795,4.83819,NL10633
2.8,11.04,23.356,52.13795,4.83819,NL10633
3.74,10.28,12.664,52.13795,4.83819,NL10633
3.74,11.62,22.864,52.13795,4.83819,NL10633
2.8,11.8,15.028,52.13795,4.83819,NL10633
2.54,58.23,27.712,52.13795,4.83819,NL10633
2.8,57.49,15.64,52.13795,4.83819,NL10633
4.68,56.84,15.772,52.13795,4.83819,NL10633
4.06,26.51,17.14,52.13795,4.83819,NL10633
3.74,10.65,8.176,52.13795,4.83819,NL10633
3.12,21.04,25.228,52.13795,4.83819,NL10633
3.12,29.83,29.824,52.13795,4.83819,NL10633
3.12,18.93,14.776,52.13795,4.83819,NL10633
3.43,17.76,9.796,52.13795,4.83819,NL10633
3.43,15.65,8.176,52.13795,4.83819,NL10633
4.06,12.97,0.712,52.13795,4.83819,NL10633
4.37,12.06,,52.13795,4.83819,NL10633
5.3,7.65,15.64,52.13795,4.83819,NL10633
3.12,5.7,24.604,52.13795,4.83819,NL10633
3.12,5.46,14.152,52.13795,4.83819,NL10633
3.12,6.05,25.468,52.13795,4.83819,NL10633
2.8,5.71,25.348,52.13795,4.83819,NL10633
2.8,5.38,30.58,52.13795,4.83819,NL10633
2.49,4.32,15.772,52.13795,4.83819,NL10633
2.49,4.7,6.808,52.13795,4.83819,NL10633
2.49,4.41,20.872,52.13795,4.83819,NL10633
2.18,4.26,28.96,52.13795,4.83819,NL10633
2.18,5.21,14.152,52.13795,4.83819,NL10633
1.87,4.47,21.496,52.13795,4.83819,NL10633
2.18,4.4,20.992,52.13795,4.83819,NL10633
1.87,4.38,18.508,52.13795,4.83819,NL10633
1.87,4.9,26.968,52.13795,4.83819,NL10633
1.56,4.26,23.104,52.13795,4.83819,NL10633
1.87,4.61,21.364,52.13795,4.83819,NL10633
2.18,5.18,26.092,52.13795,4.83819,NL10633
2.49,3.62,32.944,52.13795,4.83819,NL10633
2.49,9.91,26.092,52.13795,4.83819,NL10633
2.18,9.58,,52.13795,4.83819,NL10633
2.49,6.18,4.444,52.13795,4.83819,NL10633
2.8,3.8,9.676,52.13795,4.83819,NL10633
3.17,4.26,13.408,52.13795,4.83819,NL10633
2.86,4.98,20.872,52.13795,4.83819,NL10633
2.8,4.78,22.36,52.13795,4.83819,NL10633
2.49,2.25,34.312,52.13795,4.83819,NL10633
2.18,2.28,20.128,52.13795,4.83819,NL10633
1.87,2.81,12.664,52.13795,4.83819,NL10633
1.56,3.59,12.904,52.13795,4.83819,NL10633
1.87,4.57,17.26,52.13795,4.83819,NL10633
1.82,4.82,15.028,52.13795,4.83819,NL10633
1.87,5.11,17.392,52.13795,4.83819,NL10633
1.87,5.31,30.076,52.13795,4.83819,NL10633
1.87,8.2,24.604,52.13795,4.83819,NL10633
2.49,8.26,34.432,52.13795,4.83819,NL10633
2.28,7.55,8.92,52.13795,4.83819,NL10633
2.18,6.19,21.616,52.13795,4.83819,NL10633
2.18,6.67,27.964,52.13795,4.83819,NL10633
2.49,11.35,19.252,52.13795,4.83819,NL10633
2.18,18.13,20.74,52.13795,4.83819,NL10633
2.8,18.83,17.764,52.13795,4.83819,NL10633
3.43,13.22,27.592,52.13795,4.83819,NL10633
2.86,9.58,20.248,52.13795,4.83819,NL10633
2.8,8.95,16.396,52.13795,4.83819,NL10633
2.8,6.46,,52.13795,4.83819,NL10633
2.6,6.7,30.448,52.13795,4.83819,NL10633
2.49,7.21,21.868,52.13795,4.83819,NL10633
2.18,9.2,18.628,52.13795,4.83819,NL10633
2.18,12.55,26.092,52.13795,4.83819,NL10633
1.87,17.08,18.004,52.13795,4.83819,NL10633
1.87,16.32,28.456,52.13795,4.83819,NL10633
2.18,16.33,22.12,52.13795,4.83819,NL10633
1.87,10.45,25.228,52.13795,4.83819,NL10633
1.56,7.09,8.176,52.13795,4.83819,NL10633
1.87,3.68,13.408,52.13795,4.83819,NL10633
2.54,5.65,17.884,52.13795,4.83819,NL10633
2.8,5.45,18.628,52.13795,4.83819,NL10633
3.74,5.49,13.408,52.13795,4.83819,NL10633
4.99,4.48,14.896,52.13795,4.83819,NL10633
6.29,3.92,18.628,52.13795,4.83819,NL10633
10.25,5.27,17.14,52.13795,4.83819,NL10633
8.79,6.92,7.432,52.13795,4.83819,NL10633
11.87,10.28,17.884,52.13795,4.83819,NL10633
7.18,36.77,16.396,52.13795,4.83819,NL10633
6.55,45.08,6.688,52.13795,4.83819,NL10633
6.24,54.39,9.796,52.13795,4.83819,NL10633
6.24,77.66,14.896,52.13795,4.83819,NL10633
5.57,88.25,24.604,52.13795,4.83819,NL10633
5.3,70.05,35.056,52.13795,4.83819,NL10633
6.55,51.67,,52.13795,4.83819,NL10633
6.24,32.23,21.616,52.13795,4.83819,NL10633
5.3,29.33,31.324,52.13795,4.83819,NL10633
5.62,14.77,2.212,52.13795,4.83819,NL10633
7.18,16.95,11.908,52.13795,4.83819,NL10633
9.11,34.95,14.896,52.13795,4.83819,NL10633
9.99,54.96,19.372,52.13795,4.83819,NL10633
8.12,42.0,22.36,52.13795,4.83819,NL10633
7.49,45.62,31.324,52.13795,4.83819,NL10633
4.06,43.67,37.288,52.13795,4.83819,NL10633
4.37,32.51,30.58,52.13795,4.83819,NL10633
4.99,27.68,40.276,52.13795,4.83819,NL10633
5.3,27.85,35.8,52.13795,4.83819,NL10633
5.3,30.65,29.08,52.13795,4.83819,NL10633
5.62,40.4,33.556,52.13795,4.83819,NL10633
5.62,42.12,26.092,52.13795,4.83819,NL10633
5.93,37.26,24.604,52.13795,4.83819,NL10633
6.24,37.57,24.604,52.13795,4.83819,NL10633
6.87,35.76,16.396,52.13795,4.83819,NL10633
7.49,36.67,28.456,52.13795,4.83819,NL10633
7.18,35.05,22.36,52.13795,4.83819,NL10633
7.49,34.46,,52.13795,4.83819,NL10633
7.18,39.51,30.448,52.13795,4.83819,NL10633
7.18,42.1,28.96,52.13795,4.83819,NL10633
7.18,45.62,35.056,52.13795,4.83819,NL10633
7.18,46.69,42.52,52.13795,4.83819,NL10633
7.49,47.8,29.824,52.13795,4.83819,NL10633
7.65,46.93,38.044,52.13795,4.83819,NL10633
7.18,45.57,28.336,52.13795,4.83819,NL10633
6.55,45.03,38.788,52.13795,4.83819,NL10633
5.62,44.14,30.58,52.13795,4.83819,NL10633
4.99,42.51,25.468,52.13795,4.83819,NL10633
4.68,40.18,30.448,52.13795,4.83819,NL10633
4.68,39.97,29.824,52.13795,4.83819,NL10633
4.68,40.59,19.756,52.13795,4.83819,NL10633
4.68,38.54,21.736,52.13795,4.83819,NL10633
4.68,34.82,21.496,52.13795,4.83819,NL10633
4.68,34.59,22.984,52.13795,4.83819,NL10633
4.37,37.97,22.984,52.13795,4.83819,NL10633
4.06,39.72,19.996,52.13795,4.83819,NL10633
3.74,37.81,18.376,52.13795,4.83819,NL10633
3.43,36.42,19.876,52.13795,4.83819,NL10633
3.74,34.21,30.448,52.13795,4.83819,NL10633
3.74,34.34,35.056,52.13795,4.83819,NL10633
3.74,33.97,25.852,52.13795,4.83819,NL10633
3.74,36.09,24.604,52.13795,4.83819,NL10633
4.06,38.12,,52.13795,4.83819,NL10633
3.74,21.57,14.896,52.13795,4.83819,NL10633
3.43,16.77,8.176,52.13795,4.83819,NL10633
3.43,31.8,11.908,52.13795,4.83819,NL10633
3.43,27.95,17.884,52.13795,4.83819,NL10633
3.12,32.78,11.164,52.13795,4.83819,NL10633
2.86,29.17,17.14,52.13795,4.83819,NL10633
2.8,37.25,38.788,52.13795,4.83819,NL10633
2.86,46.31,38.788,52.13795,4.83819,NL10633
3.12,51.05,29.452,52.13795,4.83819,NL10633
3.12,47.77,31.444,52.13795,4.83819,NL10633
3.12,40.85,36.544,52.13795,4.83819,NL10633
3.22,35.66,32.068,52.13795,4.83819,NL10633
3.43,33.96,27.592,52.13795,4.83819,NL10633
4.99,28.82,29.08,52.13795,4.83819,NL10633
4.52,28.26,18.628,52.13795,4.83819,NL10633
5.3,48.88,18.628,52.13795,4.83819,NL10633
4.99,48.55,14.896,52.13795,4.83819,NL10633
6.45,36.65,18.628,52.13795,4.83819,NL10633
8.07,35.34,20.128,52.13795,4.83819,NL10633
8.74,31.62,24.604,52.13795,4.83819,NL10633
9.37,30.97,20.872,52.13795,4.83819,NL10633
9.68,30.61,1.456,52.13795,4.83819,NL10633
8.12,37.53,29.584,52.13795,4.83819,NL10633
6.87,26.41,5.188,52.13795,4.83819,NL10633
5.67,28.43,,52.13795,4.83819,NL10633
6.24,43.36,31.324,52.13795,4.83819,NL10633
5.93,36.59,26.836,52.13795,4.83819,NL10633
4.94,49.8,25.348,52.13795,4.83819,NL10633
5.3,55.14,15.64,52.13795,4.83819,NL10633
5.62,52.67,26.836,52.13795,4.83819,NL10633
6.87,47.17,16.396,52.13795,4.83819,NL10633
6.87,37.0,23.104,52.13795,4.83819,NL10633
6.55,43.24,26.836,52.13795,4.83819,NL10633
6.24,36.46,26.092,52.13795,4.83819,NL10633
5.67,29.76,32.812,52.13795,4.83819,NL10633
4.99,27.44,38.044,52.13795,4.83819,NL10633
4.68,26.52,36.544,52.13795,4.83819,NL10633
4.68,29.14,26.836,52.13795,4.83819,NL10633
4.68,29.2,33.556,52.13795,4.83819,NL10633
4.99,28.65,33.556,52.13795,4.83819,NL10633
4.68,33.34,29.956,52.13795,4.83819,NL10633
5.93,37.35,32.812,52.13795,4.83819,NL10633
7.8,32.38,13.408,52.13795,4.83819,NL10633
8.43,31.44,38.044,52.13795,4.83819,NL10633
9.37,34.14,41.02,52.13795,4.83819,NL10633
7.18,41.41,,52.13795,4.83819,NL10633
6.24,42.98,40.276,52.13795,4.83819,NL10633
5.3,40.18,51.472,52.13795,4.83819,NL10633
6.87,41.99,44.008,52.13795,4.83819,NL10633
9.06,37.39,43.264,52.13795,4.83819,NL10633
7.8,36.14,47.74,52.13795,4.83819,NL10633
7.49,34.7,48.496,52.13795,4.83819,NL10633
7.8,30.48,45.508,52.13795,4.83819,NL10633
7.18,18.33,46.252,52.13795,4.83819,NL10633
6.24,9.6,37.42,52.13795,4.83819,NL10633
5.3,6.61,33.556,52.13795,4.83819,NL10633
5.93,6.43,35.8,52.13795,4.83819,NL10633
4.68,6.54,34.312,52.13795,4.83819,NL10633
4.06,6.32,33.556,52.13795,4.83819,NL10633
3.43,6.75,33.556,52.13795,4.83819,NL10633
3.12,5.93,23.104,52.13795,4.83819,NL10633
2.8,5.8,35.056,52.13795,4.83819,NL10633
2.8,7.48,40.276,52.13795,4.83819,NL10633
2.49,8.73,63.424,52.13795,4.83819,NL10633
2.18,9.06,49.24,52.13795,4.83819,NL10633
1.87,9.67,58.948,52.13795,4.83819,NL10633
1.87,10.92,55.204,52.13795,4.83819,NL10633
1.87,15.59,73.12,52.13795,4.83819,NL10633
1.56,14.69,61.18,52.13795,4.83819,NL10633
1.56,14.22,54.46,52.13795,4.83819,NL10633
1.24,14.41,,52.13795,4.83819,NL10633
1.35,13.99,72.376,52.13795,4.83819,NL10633
1.56,13.0,59.692,52.13795,4.83819,NL10633
1.24,12.09,62.68,52.13795,4.83819,NL10633
1.24,11.91,76.108,52.13795,4.83819,NL10633
1.24,12.81,80.596,52.13795,4.83819,NL10633
1.24,13.34,86.56,52.13795,4.83819,NL10633
0.98,14.57,108.964,52.13795,4.83819,NL10633
1.24,16.85,99.256,52.13795,4.83819,NL10633
0.93,18.75,105.976,52.13795,4.83819,NL10633
0.93,18.63,128.368,52.13795,4.83819,NL10633
1.24,19.36,127.624,52.13795,4.83819,NL10633
1.56,20.22,127.624,52.13795,4.83819,NL10633
1.56,26.11,118.66,52.13795,4.83819,NL10633
1.87,30.31,116.428,52.13795,4.83819,NL10633
1.71,29.15,114.184,52.13795,4.83819,NL10633
2.18,32.75,,52.13795,4.83819,NL10633
2.18,36.38,,52.13795,4.83819,NL10633
2.18,38.17,148.528,52.13795,4.83819,NL10633
2.23,37.38,136.576,52.13795,4.83819,NL10633
2.8,34.8,129.856,52.13795,4.83819,NL10633
2.7,34.96,125.38,52.13795,4.83819,NL10633
2.8,39.19,110.2,52.13795,4.83819,NL10633
3.12,43.95,116.428,52.13795,4.83819,NL10633
3.12,44.18,109.708,52.13795,4.83819,NL10633
2.8,44.91,,52.13795,4.83819,NL10633
3.12,45.78,101.62,52.13795,4.83819,NL10633
3.74,42.9,93.904,52.13795,4.83819,NL10633
4.99,34.59,92.536,52.13795,4.83819,NL10633
5.3,35.21,98.512,52.13795,4.83819,NL10633
4.68,36.17,85.072,52.13795,4.83819,NL10633
4.06,29.9,76.108,52.13795,4.83819,NL10633
3.74,27.11,76.108,52.13795,4.83819,NL10633
3.43,24.62,79.096,52.13795,4.83819,NL10633
3.12,23.18,76.108,52.13795,4.83819,NL10633
2.7,22.51,75.364,52.13795,4.83819,NL10633
2.18,24.94,79.096,52.13795,4.83819,NL10633
1.87,30.57,68.644,52.13795,4.83819,NL10633
1.87,32.99,58.192,52.13795,4.83819,NL10633
1.87,25.87,49.984,52.13795,4.83819,NL10633
1.87,20.61,50.728,52.13795,4.83819,NL10633
2.18,19.15,,52.13795,4.83819,NL10633
2.18,18.18,,52.13795,4.83819,NL10633
2.49,19.71,56.704,52.13795,4.83819,NL10633
2.8,20.99,60.316,52.13795,4.83819,NL10633
2.49,22.4,54.22,52.13795,4.83819,NL10633
2.49,24.23,67.78,52.13795,4.83819,NL10633
2.44,27.53,63.292,52.13795,4.83819,NL10633
1.56,21.71,66.28,52.13795,4.83819,NL10633
1.56,20.83,57.952,52.13795,4.83819,NL10633
1.24,15.73,56.584,52.13795,4.83819,NL10633
1.24,13.88,55.96,52.13795,4.83819,NL10633
1.24,12.27,58.072,52.13795,4.83819,NL10633
1.24,12.62,60.316,52.13795,4.83819,NL10633
1.24,12.65,46.132,52.13795,4.83819,NL10633
1.24,13.35,41.02,52.13795,4.83819,NL10633
1.24,16.36,41.152,52.13795,4.83819,NL10633
1.24,20.09,49.108,52.13795,4.83819,NL10633
1.24,17.76,28.336,52.13795,4.83819,NL10633
1.24,17.01,21.124,52.13795,4.83819,NL10633
1.56,14.2,23.236,52.13795,4.83819,NL10633
1.87,11.97,26.716,52.13795,4.83819,NL10633
1.87,11.0,20.872,52.13795,4.83819,NL10633
1.87,9.96,17.632,52.13795,4.83819,NL10633
1.87,9.99,11.044,52.13795,4.83819,NL10633
1.87,11.84,14.272,52.13795,4.83819,NL10633
2.18,11.14,29.08,52.13795,4.83819,NL10633
2.49,11.15,15.4,52.13795,4.83819,NL10633
2.49,10.67,11.788,52.13795,4.83819,NL10633
2.8,10.64,10.54,52.13795,4.83819,NL10633
3.43,9.32,15.64,52.13795,4.83819,NL10633
3.43,10.15,,52.13795,4.83819,NL10633
3.12,8.62,12.664,52.13795,4.83819,NL10633
3.12,7.39,21.616,52.13795,4.83819,NL10633
2.8,8.52,12.04,52.13795,4.83819,NL10633
2.8,8.01,16.516,52.13795,4.83819,NL10633
