NH3,NO2,PM10,Lat,Lon,Station
1.08,99.25,46.234,52.803657,5.050509,NL10538
1.27,110.54,40.198,52.803657,5.050509,NL10538
1.9,52.57,54.262,52.803657,5.050509,NL10538
2.08,51.19,55.27,52.803657,5.050509,NL10538
2.21,53.53,59.794,52.803657,5.050509,NL10538
2.4,54.8,61.294,52.803657,5.050509,NL10538
2.52,50.4,72.598,52.803657,5.050509,NL10538
2.52,48.81,53.014,52.803657,5.050509,NL10538
2.4,53.79,38.698,52.803657,5.050509,NL10538
2.59,48.49,34.93,52.803657,5.050509,NL10538
2.96,29.78,23.626,52.803657,5.050509,NL10538
3.02,23.03,21.358,52.803657,5.050509,NL10538
2.9,21.53,0.262,52.803657,5.050509,NL10538
2.21,18.65,4.786,52.803657,5.050509,NL10538
2.34,19.66,25.126,52.803657,5.050509,NL10538
2.21,19.54,24.382,52.803657,5.050509,NL10538
2.27,20.53,22.87,52.803657,5.050509,NL10538
2.4,21.15,25.882,52.803657,5.050509,NL10538
2.27,22.79,23.626,52.803657,5.050509,NL10538
2.27,22.0,14.578,52.803657,5.050509,NL10538
2.4,19.07,13.078,52.803657,5.050509,NL10538
2.34,18.5,20.614,52.803657,5.050509,NL10538
1.65,21.74,19.858,52.803657,5.050509,NL10538
1.77,26.1,19.102,52.803657,5.050509,NL10538
1.84,27.56,23.626,52.803657,5.050509,NL10538
1.96,24.47,,52.803657,5.050509,NL10538
2.21,23.93,31.906,52.803657,5.050509,NL10538
2.02,18.81,19.102,52.803657,5.050509,NL10538
2.21,10.94,12.322,52.803657,5.050509,NL10538
2.46,8.99,5.542,52.803657,5.050509,NL10538
2.65,7.49,0.262,52.803657,5.050509,NL10538
2.87,6.23,8.554,52.803657,5.050509,NL10538
3.08,11.51,11.566,52.803657,5.050509,NL10538
2.9,11.6,20.614,52.803657,5.050509,NL10538
2.71,8.97,18.346,52.803657,5.050509,NL10538
2.52,6.13,14.458,52.803657,5.050509,NL10538
1.96,7.97,18.346,52.803657,5.050509,NL10538
1.86,12.18,25.126,52.803657,5.050509,NL10538
0.52,8.22,10.054,52.803657,5.050509,NL10538
0.08,6.05,8.554,52.803657,5.050509,NL10538
0.15,4.03,18.346,52.803657,5.050509,NL10538
1.15,4.8,14.578,52.803657,5.050509,NL10538
1.98,4.06,19.858,52.803657,5.050509,NL10538
2.02,3.78,22.87,52.803657,5.050509,NL10538
1.9,2.73,19.102,52.803657,5.050509,NL10538
1.65,1.89,19.102,52.803657,5.050509,NL10538
1.77,2.46,12.322,52.803657,5.050509,NL10538
1.86,2.24,20.614,52.803657,5.050509,NL10538
1.71,2.97,12.322,52.803657,5.050509,NL10538
1.82,3.53,27.394,52.803657,5.050509,NL10538
1.65,3.77,,52.803657,5.050509,NL10538
1.9,4.37,7.042,52.803657,5.050509,NL10538
