NH3,NO2,PM10,Lat,Lon,Station
6.78,5.48,8.212,51.54052,5.85307,NL10131
6.05,,7.468,51.54052,5.85307,NL10131
5.22,4.86,12.724,51.54052,5.85307,NL10131
4.59,5.95,8.968,51.54052,5.85307,NL10131
4.85,6.4,3.712,51.54052,5.85307,NL10131
4.85,6.82,5.212,51.54052,5.85307,NL10131
5.16,5.96,4.456,51.54052,5.85307,NL10131
5.16,6.16,7.084,51.54052,5.85307,NL10131
4.85,5.67,4.456,51.54052,5.85307,NL10131
5.48,12.0,2.2,51.54052,5.85307,NL10131
6.41,12.1,,51.54052,5.85307,NL10131
7.04,10.94,1.072,51.54052,5.85307,NL10131
6.41,22.97,17.236,51.54052,5.85307,NL10131
7.04,21.91,,51.54052,5.85307,NL10131
6.73,21.56,29.632,51.54052,5.85307,NL10131
6.73,15.25,17.608,51.54052,5.85307,NL10131
6.41,9.14,14.224,51.54052,5.85307,NL10131
6.41,8.03,-1.304,51.54052,5.85307,NL10131
6.1,9.19,7.216,51.54052,5.85307,NL10131
5.79,8.7,6.712,51.54052,5.85307,NL10131
5.16,19.9,21.748,51.54052,5.85307,NL10131
7.66,6.65,10.72,51.54052,5.85307,NL10131
7.35,7.95,19.984,51.54052,5.85307,NL10131
6.73,8.37,13.732,51.54052,5.85307,NL10131
6.1,7.53,13.096,51.54052,5.85307,NL10131
7.2,9.11,10.216,51.54052,5.85307,NL10131
6.41,10.18,-1.184,51.54052,5.85307,NL10131
6.1,10.14,10.468,51.54052,5.85307,NL10131
6.1,8.27,,51.54052,5.85307,NL10131
6.41,7.61,4.204,51.54052,5.85307,NL10131
6.73,7.04,3.712,51.54052,5.85307,NL10131
6.41,5.87,9.712,51.54052,5.85307,NL10131
6.1,5.45,10.72,51.54052,5.85307,NL10131
6.1,,9.964,51.54052,5.85307,NL10131
6.41,5.79,16.228,51.54052,5.85307,NL10131
6.73,5.56,17.356,51.54052,5.85307,NL10131
6.73,5.43,14.224,51.54052,5.85307,NL10131
6.41,6.0,6.712,51.54052,5.85307,NL10131
7.66,6.76,14.224,51.54052,5.85307,NL10131
6.73,7.57,11.224,51.54052,5.85307,NL10131
6.73,8.86,10.468,51.54052,5.85307,NL10131
6.73,12.65,14.98,51.54052,5.85307,NL10131
6.73,13.97,8.716,51.54052,5.85307,NL10131
7.35,13.96,5.464,51.54052,5.85307,NL10131
7.98,12.64,,51.54052,5.85307,NL10131
8.92,12.56,,51.54052,5.85307,NL10131
9.85,12.94,,51.54052,5.85307,NL10131
9.85,17.92,,51.54052,5.85307,NL10131
10.16,15.94,6.712,51.54052,5.85307,NL10131
11.1,15.97,13.732,51.54052,5.85307,NL10131
10.48,12.55,3.208,51.54052,5.85307,NL10131
9.23,15.12,11.344,51.54052,5.85307,NL10131
8.92,19.25,6.712,51.54052,5.85307,NL10131
8.29,13.09,,51.54052,5.85307,NL10131
8.29,12.79,10.468,51.54052,5.85307,NL10131
8.6,12.28,12.724,51.54052,5.85307,NL10131
8.6,9.4,12.724,51.54052,5.85307,NL10131
7.66,,46.912,51.54052,5.85307,NL10131
6.73,8.39,39.148,51.54052,5.85307,NL10131
6.57,7.05,11.224,51.54052,5.85307,NL10131
6.52,6.87,9.592,51.54052,5.85307,NL10131
5.16,4.59,11.968,51.54052,5.85307,NL10131
6.0,4.79,6.712,51.54052,5.85307,NL10131
6.73,4.1,2.452,51.54052,5.85307,NL10131
7.35,4.25,2.956,51.54052,5.85307,NL10131
7.66,5.67,9.712,51.54052,5.85307,NL10131
7.66,3.55,11.224,51.54052,5.85307,NL10131
7.04,4.61,8.344,51.54052,5.85307,NL10131
6.73,4.49,11.968,51.54052,5.85307,NL10131
7.04,6.67,14.356,51.54052,5.85307,NL10131
7.35,7.56,3.076,51.54052,5.85307,NL10131
7.04,5.65,4.588,51.54052,5.85307,NL10131
6.1,5.68,10.348,51.54052,5.85307,NL10131
6.73,7.55,5.956,51.54052,5.85307,NL10131
7.04,7.39,,51.54052,5.85307,NL10131
6.73,4.6,0.82,51.54052,5.85307,NL10131
7.66,4.15,5.212,51.54052,5.85307,NL10131
7.35,,5.956,51.54052,5.85307,NL10131
7.04,4.52,5.956,51.54052,5.85307,NL10131
6.73,3.87,5.956,51.54052,5.85307,NL10131
7.04,3.91,0.076,51.54052,5.85307,NL10131
6.73,3.66,8.092,51.54052,5.85307,NL10131
6.73,4.05,2.956,51.54052,5.85307,NL10131
6.41,5.05,5.956,51.54052,5.85307,NL10131
6.41,5.85,3.832,51.54052,5.85307,NL10131
6.41,6.43,2.2,51.54052,5.85307,NL10131
6.41,6.38,5.212,51.54052,5.85307,NL10131
6.41,8.36,8.836,51.54052,5.85307,NL10131
6.41,9.58,8.212,51.54052,5.85307,NL10131
6.1,9.83,6.832,51.54052,5.85307,NL10131
5.95,9.35,9.088,51.54052,5.85307,NL10131
5.79,10.17,2.08,51.54052,5.85307,NL10131
5.79,10.87,12.724,51.54052,5.85307,NL10131
5.79,12.56,17.98,51.54052,5.85307,NL10131
8.29,8.32,8.836,51.54052,5.85307,NL10131
4.85,13.9,11.344,51.54052,5.85307,NL10131
5.16,15.19,12.724,51.54052,5.85307,NL10131
5.69,15.63,15.736,51.54052,5.85307,NL10131
5.79,15.02,,51.54052,5.85307,NL10131
6.1,12.35,13.48,51.54052,5.85307,NL10131
6.41,,16.48,51.54052,5.85307,NL10131
6.73,10.38,6.712,51.54052,5.85307,NL10131
6.1,6.23,8.212,51.54052,5.85307,NL10131
6.15,5.4,8.968,51.54052,5.85307,NL10131
6.68,5.39,15.736,51.54052,5.85307,NL10131
6.41,5.51,6.712,51.54052,5.85307,NL10131
6.73,5.71,14.98,51.54052,5.85307,NL10131
6.41,7.85,14.224,51.54052,5.85307,NL10131
6.73,7.07,11.224,51.54052,5.85307,NL10131
6.41,7.06,2.2,51.54052,5.85307,NL10131
6.41,8.53,2.956,51.54052,5.85307,NL10131
15.16,8.24,18.736,51.54052,5.85307,NL10131
9.54,9.14,28.504,51.54052,5.85307,NL10131
11.31,9.29,40.528,51.54052,5.85307,NL10131
12.04,9.53,33.772,51.54052,5.85307,NL10131
12.04,8.87,8.212,51.54052,5.85307,NL10131
8.29,4.79,21.748,51.54052,5.85307,NL10131
7.04,5.44,,51.54052,5.85307,NL10131
7.35,8.56,0.7,51.54052,5.85307,NL10131
7.98,8.61,-2.432,51.54052,5.85307,NL10131
7.98,5.78,0.076,51.54052,5.85307,NL10131
7.98,5.27,,51.54052,5.85307,NL10131
8.6,,11.968,51.54052,5.85307,NL10131
8.6,4.93,10.468,51.54052,5.85307,NL10131
8.29,5.89,14.98,51.54052,5.85307,NL10131
8.29,6.09,10.468,51.54052,5.85307,NL10131
8.92,6.86,13.48,51.54052,5.85307,NL10131
8.92,6.68,15.736,51.54052,5.85307,NL10131
9.28,6.29,20.992,51.54052,5.85307,NL10131
10.16,6.79,15.736,51.54052,5.85307,NL10131
11.42,8.25,20.992,51.54052,5.85307,NL10131
11.73,9.4,12.472,51.54052,5.85307,NL10131
12.09,10.64,8.212,51.54052,5.85307,NL10131
14.23,12.3,17.236,51.54052,5.85307,NL10131
14.23,21.23,26.248,51.54052,5.85307,NL10131
13.29,17.05,13.48,51.54052,5.85307,NL10131
5.58,7.75,4.456,51.54052,5.85307,NL10131
6.73,7.91,14.608,51.54052,5.85307,NL10131
7.04,7.72,14.224,51.54052,5.85307,NL10131
6.1,8.0,34.396,51.54052,5.85307,NL10131
4.85,5.83,13.48,51.54052,5.85307,NL10131
4.9,6.46,11.968,51.54052,5.85307,NL10131
5.16,6.82,9.712,51.54052,5.85307,NL10131
5.79,11.91,1.456,51.54052,5.85307,NL10131
5.48,10.3,-1.556,51.54052,5.85307,NL10131
4.85,8.78,-2.312,51.54052,5.85307,NL10131
5.48,8.2,3.712,51.54052,5.85307,NL10131
5.48,7.29,4.456,51.54052,5.85307,NL10131
5.11,6.53,2.956,51.54052,5.85307,NL10131
5.16,,8.968,51.54052,5.85307,NL10131
5.89,4.06,,51.54052,5.85307,NL10131
6.41,5.68,9.712,51.54052,5.85307,NL10131
7.04,3.86,17.98,51.54052,5.85307,NL10131
7.04,3.36,,51.54052,5.85307,NL10131
7.04,4.2,,51.54052,5.85307,NL10131
6.73,5.26,,51.54052,5.85307,NL10131
6.73,7.47,,51.54052,5.85307,NL10131
6.73,8.55,,51.54052,5.85307,NL10131
7.04,9.01,,51.54052,5.85307,NL10131
7.35,9.03,,51.54052,5.85307,NL10131
7.35,8.39,6.712,51.54052,5.85307,NL10131
7.66,8.37,3.712,51.54052,5.85307,NL10131
7.66,7.12,-4.556,51.54052,5.85307,NL10131
7.82,7.41,9.844,51.54052,5.85307,NL10131
7.35,8.6,11.848,51.54052,5.85307,NL10131
7.51,12.88,11.728,51.54052,5.85307,NL10131
7.66,12.06,-2.312,51.54052,5.85307,NL10131
7.66,10.06,12.724,51.54052,5.85307,NL10131
7.46,8.67,-3.188,51.54052,5.85307,NL10131
6.73,7.72,14.98,51.54052,5.85307,NL10131
5.48,7.23,2.824,51.54052,5.85307,NL10131
4.54,5.07,0.7,51.54052,5.85307,NL10131
4.23,4.16,-1.556,51.54052,5.85307,NL10131
4.54,,10.6,51.54052,5.85307,NL10131
6.1,6.66,1.456,51.54052,5.85307,NL10131
6.1,5.26,,51.54052,5.85307,NL10131
6.1,4.03,15.1,51.54052,5.85307,NL10131
5.48,3.88,12.1,51.54052,5.85307,NL10131
5.48,4.88,5.332,51.54052,5.85307,NL10131
5.48,6.13,15.976,51.54052,5.85307,NL10131
5.48,8.35,17.236,51.54052,5.85307,NL10131
5.16,8.76,11.848,51.54052,5.85307,NL10131
4.85,9.42,10.468,51.54052,5.85307,NL10131
5.16,9.39,11.848,51.54052,5.85307,NL10131
5.48,6.94,4.336,51.54052,5.85307,NL10131
5.79,6.07,15.736,51.54052,5.85307,NL10131
5.79,6.41,15.856,51.54052,5.85307,NL10131
5.79,7.45,13.6,51.54052,5.85307,NL10131
5.79,8.92,13.348,51.54052,5.85307,NL10131
5.79,11.36,8.212,51.54052,5.85307,NL10131
5.48,11.71,8.344,51.54052,5.85307,NL10131
5.79,14.27,9.088,51.54052,5.85307,NL10131
5.79,16.49,11.224,51.54052,5.85307,NL10131
6.41,13.02,7.468,51.54052,5.85307,NL10131
6.1,9.26,11.344,51.54052,5.85307,NL10131
6.1,8.78,6.088,51.54052,5.85307,NL10131
5.53,9.08,9.088,51.54052,5.85307,NL10131
4.18,4.74,,51.54052,5.85307,NL10131
4.54,7.07,0.82,51.54052,5.85307,NL10131
4.54,8.52,0.82,51.54052,5.85307,NL10131
3.92,12.09,4.456,51.54052,5.85307,NL10131
3.92,12.43,1.324,51.54052,5.85307,NL10131
4.23,13.97,-2.312,51.54052,5.85307,NL10131
4.54,13.65,1.576,51.54052,5.85307,NL10131
5.16,13.13,0.7,51.54052,5.85307,NL10131
4.85,12.21,4.456,51.54052,5.85307,NL10131
4.54,11.8,11.224,51.54052,5.85307,NL10131
4.54,13.22,4.456,51.54052,5.85307,NL10131
5.16,16.13,19.492,51.54052,5.85307,NL10131
4.85,26.36,12.604,51.54052,5.85307,NL10131
6.36,37.12,17.104,51.54052,5.85307,NL10131
8.92,32.85,14.98,51.54052,5.85307,NL10131
8.92,29.75,22.492,51.54052,5.85307,NL10131
9.54,25.13,19.492,51.54052,5.85307,NL10131
8.29,33.98,9.592,51.54052,5.85307,NL10131
9.18,44.0,18.616,51.54052,5.85307,NL10131
9.18,28.68,18.856,51.54052,5.85307,NL10131
9.54,,13.732,51.54052,5.85307,NL10131
10.48,16.03,11.344,51.54052,5.85307,NL10131
9.54,12.39,9.712,51.54052,5.85307,NL10131
9.28,11.07,13.348,51.54052,5.85307,NL10131
8.29,11.6,,51.54052,5.85307,NL10131
7.66,8.94,9.844,51.54052,5.85307,NL10131
7.98,10.22,19.36,51.54052,5.85307,NL10131
8.29,13.15,13.228,51.54052,5.85307,NL10131
8.6,13.24,11.968,51.54052,5.85307,NL10131
8.29,12.44,5.956,51.54052,5.85307,NL10131
7.98,12.25,11.224,51.54052,5.85307,NL10131
7.66,11.03,6.964,51.54052,5.85307,NL10131
7.66,10.09,4.456,51.54052,5.85307,NL10131
6.73,9.03,11.224,51.54052,5.85307,NL10131
5.79,8.46,12.844,51.54052,5.85307,NL10131
5.79,9.16,20.992,51.54052,5.85307,NL10131
4.23,9.43,7.468,51.54052,5.85307,NL10131
4.23,13.48,5.716,51.54052,5.85307,NL10131
4.23,15.03,12.724,51.54052,5.85307,NL10131
3.92,11.31,5.716,51.54052,5.85307,NL10131
3.92,12.21,7.216,51.54052,5.85307,NL10131
3.92,12.21,15.484,51.54052,5.85307,NL10131
3.86,19.42,8.212,51.54052,5.85307,NL10131
3.6,22.48,13.48,51.54052,5.85307,NL10131
3.6,,12.976,51.54052,5.85307,NL10131
3.6,20.54,17.236,51.54052,5.85307,NL10131
3.92,19.48,15.736,51.54052,5.85307,NL10131
3.92,19.7,23.752,51.54052,5.85307,NL10131
3.92,17.63,18.736,51.54052,5.85307,NL10131
3.6,15.05,,51.54052,5.85307,NL10131
3.92,16.04,10.72,51.54052,5.85307,NL10131
4.23,20.82,16.732,51.54052,5.85307,NL10131
3.92,26.07,13.48,51.54052,5.85307,NL10131
4.54,28.76,12.472,51.54052,5.85307,NL10131
5.16,26.64,7.96,51.54052,5.85307,NL10131
5.16,25.85,7.72,51.54052,5.85307,NL10131
5.48,23.02,6.208,51.54052,5.85307,NL10131
5.79,19.08,9.472,51.54052,5.85307,NL10131
5.48,18.38,11.224,51.54052,5.85307,NL10131
5.16,18.96,9.22,51.54052,5.85307,NL10131
4.85,23.41,18.736,51.54052,5.85307,NL10131
5.48,30.66,13.6,51.54052,5.85307,NL10131
7.35,33.49,14.728,51.54052,5.85307,NL10131
5.79,21.17,23.248,51.54052,5.85307,NL10131
5.16,20.23,22.996,51.54052,5.85307,NL10131
4.54,18.25,17.236,51.54052,5.85307,NL10131
4.23,14.03,13.48,51.54052,5.85307,NL10131
4.23,12.86,18.988,51.54052,5.85307,NL10131
4.23,,17.98,51.54052,5.85307,NL10131
4.23,11.98,14.224,51.54052,5.85307,NL10131
4.23,10.96,9.712,51.54052,5.85307,NL10131
4.23,10.67,12.22,51.54052,5.85307,NL10131
4.23,9.67,7.72,51.54052,5.85307,NL10131
4.85,10.75,12.724,51.54052,5.85307,NL10131
4.23,7.98,,51.54052,5.85307,NL10131
3.29,8.41,18.484,51.54052,5.85307,NL10131
3.29,8.44,18.988,51.54052,5.85307,NL10131
3.6,7.88,7.96,51.54052,5.85307,NL10131
3.6,17.74,19.24,51.54052,5.85307,NL10131
4.54,9.48,2.956,51.54052,5.85307,NL10131
6.41,8.12,14.98,51.54052,5.85307,NL10131
7.98,13.33,17.608,51.54052,5.85307,NL10131
10.16,19.39,13.096,51.54052,5.85307,NL10131
8.29,18.74,16.48,51.54052,5.85307,NL10131
6.73,14.62,18.364,51.54052,5.85307,NL10131
6.41,15.73,12.724,51.54052,5.85307,NL10131
6.1,22.48,18.736,51.54052,5.85307,NL10131
6.88,23.78,28.876,51.54052,5.85307,NL10131
6.73,,16.228,51.54052,5.85307,NL10131
6.1,38.02,19.492,51.54052,5.85307,NL10131
4.85,38.94,23.248,51.54052,5.85307,NL10131
6.1,39.26,27.88,51.54052,5.85307,NL10131
5.69,41.56,31.516,51.54052,5.85307,NL10131
7.04,40.12,34.012,51.54052,5.85307,NL10131
8.29,38.69,35.272,51.54052,5.85307,NL10131
7.98,39.13,,51.54052,5.85307,NL10131
8.6,33.4,37.276,51.54052,5.85307,NL10131
10.16,26.09,34.264,51.54052,5.85307,NL10131
13.92,21.04,30.508,51.54052,5.85307,NL10131
14.23,19.66,31.264,51.54052,5.85307,NL10131
15.16,20.46,25.996,51.54052,5.85307,NL10131
12.98,17.51,32.512,51.54052,5.85307,NL10131
12.04,16.22,33.772,51.54052,5.85307,NL10131
10.79,12.51,18.988,51.54052,5.85307,NL10131
9.54,13.94,29.26,51.54052,5.85307,NL10131
7.98,19.3,30.76,51.54052,5.85307,NL10131
7.66,36.96,20.74,51.54052,5.85307,NL10131
7.35,43.19,19.744,51.54052,5.85307,NL10131
7.35,44.63,13.48,51.54052,5.85307,NL10131
7.66,46.43,18.232,51.54052,5.85307,NL10131
7.98,45.23,14.476,51.54052,5.85307,NL10131
8.29,44.4,22.24,51.54052,5.85307,NL10131
8.92,,12.1,51.54052,5.85307,NL10131
9.23,18.67,9.964,51.54052,5.85307,NL10131
9.23,16.52,11.968,51.54052,5.85307,NL10131
9.85,14.79,10.468,51.54052,5.85307,NL10131
9.23,13.16,14.224,51.54052,5.85307,NL10131
10.16,11.57,15.976,51.54052,5.85307,NL10131
11.42,8.56,6.712,51.54052,5.85307,NL10131
11.1,9.25,16.48,51.54052,5.85307,NL10131
9.85,15.12,,51.54052,5.85307,NL10131
9.85,19.11,26.632,51.54052,5.85307,NL10131
10.16,17.56,27.004,51.54052,5.85307,NL10131
10.16,19.76,18.736,51.54052,5.85307,NL10131
11.1,18.82,20.992,51.54052,5.85307,NL10131
11.73,17.52,11.596,51.54052,5.85307,NL10131
10.16,17.81,19.864,51.54052,5.85307,NL10131
9.33,15.8,13.096,51.54052,5.85307,NL10131
9.23,20.33,21.364,51.54052,5.85307,NL10131
8.29,32.29,21.364,51.54052,5.85307,NL10131
8.6,29.73,28.876,51.54052,5.85307,NL10131
11.73,26.35,29.26,51.54052,5.85307,NL10131
12.35,30.72,23.248,51.54052,5.85307,NL10131
11.73,32.77,26.248,51.54052,5.85307,NL10131
11.73,41.29,20.236,51.54052,5.85307,NL10131
12.04,30.74,21.364,51.54052,5.85307,NL10131
14.23,,12.1,51.54052,5.85307,NL10131
13.6,20.64,15.352,51.54052,5.85307,NL10131
14.23,19.42,17.608,51.54052,5.85307,NL10131
13.6,18.13,14.98,51.54052,5.85307,NL10131
12.35,20.62,13.852,51.54052,5.85307,NL10131
12.04,30.77,23.248,51.54052,5.85307,NL10131
11.62,28.4,12.724,51.54052,5.85307,NL10131
9.54,35.32,16.108,51.54052,5.85307,NL10131
8.92,42.32,22.492,51.54052,5.85307,NL10131
8.92,41.81,,51.54052,5.85307,NL10131
11.42,40.55,21.748,51.54052,5.85307,NL10131
12.35,39.04,17.98,51.54052,5.85307,NL10131
13.29,30.84,22.864,51.54052,5.85307,NL10131
14.23,24.67,33.016,51.54052,5.85307,NL10131
14.23,24.28,18.364,51.54052,5.85307,NL10131
12.35,22.03,-2.18,51.54052,5.85307,NL10131
11.73,21.46,-0.8,51.54052,5.85307,NL10131
8.92,13.1,1.456,51.54052,5.85307,NL10131
9.18,19.06,6.712,51.54052,5.85307,NL10131
11.1,25.39,5.584,51.54052,5.85307,NL10131
9.23,,29.26,51.54052,5.85307,NL10131
9.85,29.53,23.992,51.54052,5.85307,NL10131
10.16,32.5,28.132,51.54052,5.85307,NL10131
9.49,22.86,33.016,51.54052,5.85307,NL10131
8.55,17.0,25.876,51.54052,5.85307,NL10131
9.07,16.3,21.748,51.54052,5.85307,NL10131
8.6,16.72,13.48,51.54052,5.85307,NL10131
8.29,19.35,8.596,51.54052,5.85307,NL10131
7.66,26.66,10.096,51.54052,5.85307,NL10131
8.92,27.38,,51.54052,5.85307,NL10131
9.23,21.97,,51.54052,5.85307,NL10131
8.92,24.15,15.976,51.54052,5.85307,NL10131
8.6,14.98,13.348,51.54052,5.85307,NL10131
7.04,17.15,13.48,51.54052,5.85307,NL10131
7.04,17.69,8.596,51.54052,5.85307,NL10131
7.04,20.0,6.34,51.54052,5.85307,NL10131
6.41,22.84,2.956,51.54052,5.85307,NL10131
5.48,20.25,11.968,51.54052,5.85307,NL10131
6.57,20.17,8.596,51.54052,5.85307,NL10131
7.04,19.41,8.596,51.54052,5.85307,NL10131
6.73,15.64,9.712,51.54052,5.85307,NL10131
6.41,13.65,1.828,51.54052,5.85307,NL10131
6.73,13.84,3.712,51.54052,5.85307,NL10131
6.41,14.24,8.212,51.54052,5.85307,NL10131
7.04,,4.96,51.54052,5.85307,NL10131
7.66,8.62,5.956,51.54052,5.85307,NL10131
8.29,7.48,-0.428,51.54052,5.85307,NL10131
8.6,8.68,2.2,51.54052,5.85307,NL10131
8.6,9.14,6.964,51.54052,5.85307,NL10131
9.54,9.37,-0.548,51.54052,5.85307,NL10131
11.1,11.02,1.204,51.54052,5.85307,NL10131
9.85,14.45,4.708,51.54052,5.85307,NL10131
11.73,25.93,10.216,51.54052,5.85307,NL10131
13.29,26.98,4.96,51.54052,5.85307,NL10131
13.92,29.33,11.224,51.54052,5.85307,NL10131
13.97,29.13,,51.54052,5.85307,NL10131
14.85,25.6,7.72,51.54052,5.85307,NL10131
12.98,25.32,11.224,51.54052,5.85307,NL10131
10.79,,20.992,51.54052,5.85307,NL10131
10.79,,11.968,51.54052,5.85307,NL10131
9.85,21.67,8.968,51.54052,5.85307,NL10131
10.16,20.9,2.956,51.54052,5.85307,NL10131
9.85,19.11,5.956,51.54052,5.85307,NL10131
10.48,17.93,9.712,51.54052,5.85307,NL10131
9.23,18.97,3.712,51.54052,5.85307,NL10131
9.23,16.72,5.716,51.54052,5.85307,NL10131
9.54,12.11,5.212,51.54052,5.85307,NL10131
10.16,9.95,7.96,51.54052,5.85307,NL10131
9.23,6.83,8.968,51.54052,5.85307,NL10131
9.23,6.01,4.204,51.54052,5.85307,NL10131
9.23,4.38,6.964,51.54052,5.85307,NL10131
8.97,3.9,1.456,51.54052,5.85307,NL10131
8.92,4.04,-0.056,51.54052,5.85307,NL10131
8.92,6.64,5.956,51.54052,5.85307,NL10131
8.81,5.51,1.456,51.54052,5.85307,NL10131
8.6,7.7,3.46,51.54052,5.85307,NL10131
8.6,8.71,10.468,51.54052,5.85307,NL10131
8.92,10.64,2.452,51.54052,5.85307,NL10131
9.23,10.91,0.448,51.54052,5.85307,NL10131
9.54,12.36,8.968,51.54052,5.85307,NL10131
9.85,10.99,,51.54052,5.85307,NL10131
10.16,10.62,3.952,51.54052,5.85307,NL10131
10.48,10.23,11.728,51.54052,5.85307,NL10131
10.16,9.36,11.968,51.54052,5.85307,NL10131
9.54,10.43,14.98,51.54052,5.85307,NL10131
8.92,12.68,11.968,51.54052,5.85307,NL10131
8.29,11.99,11.224,51.54052,5.85307,NL10131
8.6,13.61,8.716,51.54052,5.85307,NL10131
8.29,11.48,6.712,51.54052,5.85307,NL10131
7.66,10.8,3.208,51.54052,5.85307,NL10131
7.66,9.92,10.216,51.54052,5.85307,NL10131
8.29,8.94,11.728,51.54052,5.85307,NL10131
8.92,,6.46,51.54052,5.85307,NL10131
9.23,8.89,3.952,51.54052,5.85307,NL10131
9.23,8.84,5.464,51.54052,5.85307,NL10131
9.54,7.0,11.344,51.54052,5.85307,NL10131
10.79,10.2,9.472,51.54052,5.85307,NL10131
14.23,10.96,13.48,51.54052,5.85307,NL10131
7.35,25.56,6.712,51.54052,5.85307,NL10131
8.71,23.96,6.964,51.54052,5.85307,NL10131
10.16,16.03,5.956,51.54052,5.85307,NL10131
10.79,12.74,,51.54052,5.85307,NL10131
9.54,24.55,21.616,51.54052,5.85307,NL10131
8.45,38.59,17.356,51.54052,5.85307,NL10131
7.98,40.79,24.124,51.54052,5.85307,NL10131
7.35,44.96,14.356,51.54052,5.85307,NL10131
7.35,45.71,12.724,51.54052,5.85307,NL10131
7.35,39.81,12.1,51.54052,5.85307,NL10131
6.73,42.86,10.468,51.54052,5.85307,NL10131
6.73,46.27,15.736,51.54052,5.85307,NL10131
6.73,41.09,15.736,51.54052,5.85307,NL10131
6.73,37.58,15.1,51.54052,5.85307,NL10131
6.1,,14.356,51.54052,5.85307,NL10131
6.41,43.47,13.6,51.54052,5.85307,NL10131
6.41,43.47,21.748,51.54052,5.85307,NL10131
6.41,25.85,14.224,51.54052,5.85307,NL10131
6.41,14.35,16.612,51.54052,5.85307,NL10131
6.41,13.32,12.724,51.54052,5.85307,NL10131
6.1,14.27,14.476,51.54052,5.85307,NL10131
5.79,18.94,22.744,51.54052,5.85307,NL10131
4.85,21.29,4.708,51.54052,5.85307,NL10131
5.16,15.67,12.976,51.54052,5.85307,NL10131
5.48,16.27,12.724,51.54052,5.85307,NL10131
5.79,14.72,11.476,51.54052,5.85307,NL10131
6.73,16.59,7.468,51.54052,5.85307,NL10131
6.73,24.79,27.76,51.54052,5.85307,NL10131
6.73,31.39,,51.54052,5.85307,NL10131
7.35,27.96,22.492,51.54052,5.85307,NL10131
6.94,32.5,26.248,51.54052,5.85307,NL10131
8.92,35.19,26.248,51.54052,5.85307,NL10131
16.1,33.81,27.004,51.54052,5.85307,NL10131
13.03,33.0,24.244,51.54052,5.85307,NL10131
38.6,30.37,23.248,51.54052,5.85307,NL10131
25.27,27.67,22.996,51.54052,5.85307,NL10131
18.08,23.09,30.004,51.54052,5.85307,NL10131
12.98,21.45,12.724,51.54052,5.85307,NL10131
17.56,,16.984,51.54052,5.85307,NL10131
36.73,21.35,24.496,51.54052,5.85307,NL10131
27.14,23.96,26.248,51.54052,5.85307,NL10131
30.22,18.77,30.004,51.54052,5.85307,NL10131
26.68,18.83,23.5,51.54052,5.85307,NL10131
25.22,20.04,27.004,51.54052,5.85307,NL10131
21.73,19.56,41.656,51.54052,5.85307,NL10131
17.77,16.92,42.16,51.54052,5.85307,NL10131
18.55,15.39,41.152,51.54052,5.85307,NL10131
19.85,15.56,43.54,51.54052,5.85307,NL10131
15.89,14.79,36.652,51.54052,5.85307,NL10131
12.67,15.74,29.128,51.54052,5.85307,NL10131
11.42,16.21,21.748,51.54052,5.85307,NL10131
25.95,17.48,,51.54052,5.85307,NL10131
28.76,19.46,26.128,51.54052,5.85307,NL10131
17.35,19.29,23.248,51.54052,5.85307,NL10131
15.22,20.32,21.748,51.54052,5.85307,NL10131
13.6,20.58,18.736,51.54052,5.85307,NL10131
14.28,18.66,20.236,51.54052,5.85307,NL10131
11.73,18.82,29.26,51.54052,5.85307,NL10131
12.04,19.3,18.856,51.54052,5.85307,NL10131
11.1,18.59,26.128,51.54052,5.85307,NL10131
14.59,,20.116,51.54052,5.85307,NL10131
16.52,18.11,17.236,51.54052,5.85307,NL10131
16.73,17.83,14.476,51.54052,5.85307,NL10131
13.6,17.46,14.224,51.54052,5.85307,NL10131
14.23,17.71,17.86,51.54052,5.85307,NL10131
14.28,17.24,17.74,51.54052,5.85307,NL10131
16.42,17.55,21.748,51.54052,5.85307,NL10131
17.98,17.3,18.232,51.54052,5.85307,NL10131
17.35,16.55,17.98,51.54052,5.85307,NL10131
15.16,18.28,17.104,51.54052,5.85307,NL10131
15.16,19.38,20.236,51.54052,5.85307,NL10131
17.04,22.51,21.748,51.54052,5.85307,NL10131
17.35,24.92,22.492,51.54052,5.85307,NL10131
14.85,25.22,31.516,51.54052,5.85307,NL10131
14.23,23.06,22.372,51.54052,5.85307,NL10131
12.67,23.77,23.248,51.54052,5.85307,NL10131
14.54,50.23,35.272,51.54052,5.85307,NL10131
11.73,36.22,37.528,51.54052,5.85307,NL10131
9.54,35.24,35.272,51.54052,5.85307,NL10131
8.71,25.78,33.016,51.54052,5.85307,NL10131
8.6,18.36,33.64,51.54052,5.85307,NL10131
8.29,18.83,32.26,51.54052,5.85307,NL10131
7.98,13.73,33.64,51.54052,5.85307,NL10131
7.04,9.19,29.26,51.54052,5.85307,NL10131
6.1,7.7,20.992,51.54052,5.85307,NL10131
5.79,7.4,23.116,51.54052,5.85307,NL10131
5.48,9.72,18.736,51.54052,5.85307,NL10131
5.48,12.81,24.124,51.54052,5.85307,NL10131
6.41,13.43,20.992,51.54052,5.85307,NL10131
7.66,18.36,23.248,51.54052,5.85307,NL10131
7.04,15.73,27.124,51.54052,5.85307,NL10131
6.73,16.36,21.112,51.54052,5.85307,NL10131
