NH3,NO2,PM10,Lat,Lon,Station
8.79,49.9,10.552,52.111621,5.708419,NL10738
8.47,25.67,,52.111621,5.708419,NL10738
8.16,13.12,15.088,52.111621,5.708419,NL10738
7.85,18.66,,52.111621,5.708419,NL10738
7.53,18.52,15.724,52.111621,5.708419,NL10738
7.27,23.34,18.868,52.111621,5.708419,NL10738
7.22,25.13,20.512,52.111621,5.708419,NL10738
6.7,27.45,24.292,52.111621,5.708419,NL10738
6.6,27.11,24.172,52.111621,5.708419,NL10738
4.72,34.82,10.672,52.111621,5.708419,NL10738
5.03,31.09,11.812,52.111621,5.708419,NL10738
5.03,28.31,6.004,52.111621,5.708419,NL10738
5.03,31.35,10.804,52.111621,5.708419,NL10738
4.72,36.16,3.736,52.111621,5.708419,NL10738
4.72,40.78,9.16,52.111621,5.708419,NL10738
4.41,40.11,11.428,52.111621,5.708419,NL10738
4.41,43.04,12.064,52.111621,5.708419,NL10738
4.1,41.31,20.26,52.111621,5.708419,NL10738
4.1,33.56,21.016,52.111621,5.708419,NL10738
3.79,29.85,13.072,52.111621,5.708419,NL10738
3.79,28.56,22.024,52.111621,5.708419,NL10738
3.79,34.6,22.024,52.111621,5.708419,NL10738
3.79,31.67,23.404,52.111621,5.708419,NL10738
3.79,19.64,21.892,52.111621,5.708419,NL10738
3.79,19.35,,52.111621,5.708419,NL10738
3.79,21.64,32.488,52.111621,5.708419,NL10738
3.79,20.79,34.504,52.111621,5.708419,NL10738
3.47,22.69,37.024,52.111621,5.708419,NL10738
3.16,14.39,21.136,52.111621,5.708419,NL10738
3.16,11.59,15.088,52.111621,5.708419,NL10738
3.47,13.85,15.088,52.111621,5.708419,NL10738
3.47,14.17,17.356,52.111621,5.708419,NL10738
3.47,14.65,9.796,52.111621,5.708419,NL10738
3.47,15.71,6.004,52.111621,5.708419,NL10738
3.47,15.8,15.088,52.111621,5.708419,NL10738
3.79,16.54,-3.824,52.111621,5.708419,NL10738
3.79,17.97,6.76,52.111621,5.708419,NL10738
4.1,14.4,7.528,52.111621,5.708419,NL10738
5.66,11.02,-0.044,52.111621,5.708419,NL10738
6.6,9.84,19.624,52.111621,5.708419,NL10738
7.85,8.93,20.38,52.111621,5.708419,NL10738
8.16,6.67,18.868,52.111621,5.708419,NL10738
10.66,8.08,14.332,52.111621,5.708419,NL10738
12.85,7.13,19.624,52.111621,5.708419,NL10738
13.16,8.0,15.088,52.111621,5.708419,NL10738
13.79,8.36,18.112,52.111621,5.708419,NL10738
14.1,8.27,23.536,52.111621,5.708419,NL10738
10.97,8.69,25.684,52.111621,5.708419,NL10738
9.41,5.86,16.6,52.111621,5.708419,NL10738
8.79,6.22,,52.111621,5.708419,NL10738
9.1,4.14,7.528,52.111621,5.708419,NL10738
10.03,3.1,12.064,52.111621,5.708419,NL10738
10.97,4.11,6.004,52.111621,5.708419,NL10738
11.91,7.17,9.04,52.111621,5.708419,NL10738
14.72,14.36,14.332,52.111621,5.708419,NL10738
15.66,14.0,10.924,52.111621,5.708419,NL10738
16.29,,14.332,52.111621,5.708419,NL10738
19.72,39.99,16.6,52.111621,5.708419,NL10738
21.28,39.38,22.648,52.111621,5.708419,NL10738
20.66,10.11,17.356,52.111621,5.708419,NL10738
20.03,7.21,21.136,52.111621,5.708419,NL10738
18.78,18.44,21.892,52.111621,5.708419,NL10738
18.47,12.86,32.488,52.111621,5.708419,NL10738
20.66,14.03,35.512,52.111621,5.708419,NL10738
25.04,16.56,37.78,52.111621,5.708419,NL10738
29.72,18.62,28.708,52.111621,5.708419,NL10738
21.91,17.07,30.22,52.111621,5.708419,NL10738
19.72,12.27,33.244,52.111621,5.708419,NL10738
19.41,11.11,23.404,52.111621,5.708419,NL10738
17.54,7.68,29.464,52.111621,5.708419,NL10738
19.1,6.29,24.928,52.111621,5.708419,NL10738
21.28,7.66,23.404,52.111621,5.708419,NL10738
21.91,5.61,21.136,52.111621,5.708419,NL10738
24.41,5.58,24.928,52.111621,5.708419,NL10738
28.47,6.04,,52.111621,5.708419,NL10738
32.22,4.19,19.624,52.111621,5.708419,NL10738
38.0,5.71,14.452,52.111621,5.708419,NL10738
35.04,9.07,14.452,52.111621,5.708419,NL10738
35.04,13.75,21.892,52.111621,5.708419,NL10738
35.04,17.88,17.236,52.111621,5.708419,NL10738
20.97,18.31,14.956,52.111621,5.708419,NL10738
19.1,20.56,22.024,52.111621,5.708419,NL10738
35.04,31.86,28.708,52.111621,5.708419,NL10738
20.97,27.91,33.244,52.111621,5.708419,NL10738
24.72,26.4,29.464,52.111621,5.708419,NL10738
26.6,23.53,29.464,52.111621,5.708419,NL10738
23.78,24.01,28.828,52.111621,5.708419,NL10738
30.35,20.93,31.864,52.111621,5.708419,NL10738
37.22,20.22,,52.111621,5.708419,NL10738
34.72,19.09,34.0,52.111621,5.708419,NL10738
31.91,22.47,38.416,52.111621,5.708419,NL10738
30.97,17.41,34.252,52.111621,5.708419,NL10738
29.1,13.27,36.268,52.111621,5.708419,NL10738
28.78,16.08,34.636,52.111621,5.708419,NL10738
32.85,6.91,7.528,52.111621,5.708419,NL10738
25.35,9.37,14.836,52.111621,5.708419,NL10738
17.22,4.56,9.664,52.111621,5.708419,NL10738
16.29,7.87,15.34,52.111621,5.708419,NL10738
14.72,10.42,28.828,52.111621,5.708419,NL10738
16.91,16.26,29.584,52.111621,5.708419,NL10738
19.1,27.07,36.4,52.111621,5.708419,NL10738
17.85,25.39,24.928,52.111621,5.708419,NL10738
18.78,22.38,25.684,52.111621,5.708419,NL10738
23.47,24.71,48.376,52.111621,5.708419,NL10738
33.78,20.44,25.684,52.111621,5.708419,NL10738
35.04,15.95,20.38,52.111621,5.708419,NL10738
32.22,14.19,23.668,52.111621,5.708419,NL10738
28.78,19.07,20.38,52.111621,5.708419,NL10738
29.1,20.42,16.6,52.111621,5.708419,NL10738
29.41,17.97,,52.111621,5.708419,NL10738
27.54,27.74,22.648,52.111621,5.708419,NL10738
29.72,31.23,32.368,52.111621,5.708419,NL10738
29.72,27.66,27.82,52.111621,5.708419,NL10738
36.28,42.46,28.828,52.111621,5.708419,NL10738
37.85,26.21,27.196,52.111621,5.708419,NL10738
29.41,25.6,16.732,52.111621,5.708419,NL10738
21.28,26.56,5.248,52.111621,5.708419,NL10738
15.66,30.58,3.868,52.111621,5.708419,NL10738
14.1,36.11,27.196,52.111621,5.708419,NL10738
15.03,51.34,48.256,52.111621,5.708419,NL10738
21.28,49.88,80.656,52.111621,5.708419,NL10738
19.72,38.79,36.904,52.111621,5.708419,NL10738
18.47,37.03,25.552,52.111621,5.708419,NL10738
19.72,38.93,45.1,52.111621,5.708419,NL10738
20.66,31.2,33.748,52.111621,5.708419,NL10738
21.6,31.76,20.38,52.111621,5.708419,NL10738
20.66,39.72,24.796,52.111621,5.708419,NL10738
31.6,23.56,24.928,52.111621,5.708419,NL10738
29.72,23.35,23.536,52.111621,5.708419,NL10738
26.6,26.36,21.136,52.111621,5.708419,NL10738
28.16,22.4,24.928,52.111621,5.708419,NL10738
24.41,28.38,24.172,52.111621,5.708419,NL10738
27.54,25.85,21.136,52.111621,5.708419,NL10738
28.78,24.63,,52.111621,5.708419,NL10738
35.04,28.71,36.268,52.111621,5.708419,NL10738
30.97,29.3,44.848,52.111621,5.708419,NL10738
30.97,30.64,36.268,52.111621,5.708419,NL10738
37.27,49.48,49.132,52.111621,5.708419,NL10738
33.73,62.84,42.076,52.111621,5.708419,NL10738
27.54,67.43,47.116,52.111621,5.708419,NL10738
22.85,66.29,40.06,52.111621,5.708419,NL10738
21.28,69.05,50.392,52.111621,5.708419,NL10738
19.98,71.44,54.928,52.111621,5.708419,NL10738
20.03,74.51,72.58,52.111621,5.708419,NL10738
16.55,69.02,75.364,52.111621,5.708419,NL10738
15.35,59.11,66.784,52.111621,5.708419,NL10738
19.83,58.12,71.068,52.111621,5.708419,NL10738
26.29,58.78,64.648,52.111621,5.708419,NL10738
29.36,62.19,46.108,52.111621,5.708419,NL10738
27.85,71.03,37.528,52.111621,5.708419,NL10738
25.35,68.8,44.848,52.111621,5.708419,NL10738
21.91,64.48,40.06,52.111621,5.708419,NL10738
22.54,60.82,42.328,52.111621,5.708419,NL10738
12.95,49.5,37.024,52.111621,5.708419,NL10738
12.85,49.17,,52.111621,5.708419,NL10738
12.54,51.44,49.132,52.111621,5.708419,NL10738
11.91,47.5,51.904,52.111621,5.708419,NL10738
11.7,43.26,41.824,52.111621,5.708419,NL10738
11.91,44.63,45.352,52.111621,5.708419,NL10738
11.6,43.47,51.904,52.111621,5.708419,NL10738
10.97,40.4,45.352,52.111621,5.708419,NL10738
11.29,46.97,48.88,52.111621,5.708419,NL10738
10.35,43.25,49.384,52.111621,5.708419,NL10738
9.72,37.51,35.512,52.111621,5.708419,NL10738
9.1,42.79,31.984,52.111621,5.708419,NL10738
9.1,41.55,25.684,52.111621,5.708419,NL10738
8.79,42.82,19.876,52.111621,5.708419,NL10738
8.63,38.88,20.38,52.111621,5.708419,NL10738
8.47,31.91,13.828,52.111621,5.708419,NL10738
7.85,32.69,36.772,52.111621,5.708419,NL10738
7.53,31.56,18.112,52.111621,5.708419,NL10738
7.53,33.4,23.284,52.111621,5.708419,NL10738
7.22,37.05,16.096,52.111621,5.708419,NL10738
6.96,36.4,14.332,52.111621,5.708419,NL10738
6.6,34.83,12.316,52.111621,5.708419,NL10738
6.91,32.78,10.804,52.111621,5.708419,NL10738
6.6,29.98,0.964,52.111621,5.708419,NL10738
6.28,29.57,5.248,52.111621,5.708419,NL10738
6.6,29.99,2.224,52.111621,5.708419,NL10738
14.25,36.98,,52.111621,5.708419,NL10738
14.1,19.2,16.096,52.111621,5.708419,NL10738
20.82,26.38,13.828,52.111621,5.708419,NL10738
15.5,18.85,13.324,52.111621,5.708419,NL10738
11.6,30.3,9.796,52.111621,5.708419,NL10738
10.35,27.96,11.308,52.111621,5.708419,NL10738
10.35,18.26,9.796,52.111621,5.708419,NL10738
11.29,10.42,3.484,52.111621,5.708419,NL10738
11.29,11.16,8.032,52.111621,5.708419,NL10738
10.35,15.79,19.624,52.111621,5.708419,NL10738
9.72,16.22,19.624,52.111621,5.708419,NL10738
8.79,16.1,20.128,52.111621,5.708419,NL10738
7.85,20.94,19.372,52.111621,5.708419,NL10738
6.96,33.94,21.64,52.111621,5.708419,NL10738
6.6,36.09,15.844,52.111621,5.708419,NL10738
6.91,29.25,9.796,52.111621,5.708419,NL10738
5.66,4.35,6.508,52.111621,5.708419,NL10738
6.28,5.25,0.208,52.111621,5.708419,NL10738
7.53,5.09,11.308,52.111621,5.708419,NL10738
7.53,4.96,13.576,52.111621,5.708419,NL10738
7.22,4.82,17.86,52.111621,5.708419,NL10738
7.22,5.24,10.048,52.111621,5.708419,NL10738
7.22,8.16,18.364,52.111621,5.708419,NL10738
7.22,15.53,11.056,52.111621,5.708419,NL10738
7.22,11.89,18.868,52.111621,5.708419,NL10738
6.6,12.71,,52.111621,5.708419,NL10738
6.6,8.58,11.56,52.111621,5.708419,NL10738
6.91,8.28,15.34,52.111621,5.708419,NL10738
7.12,12.64,11.308,52.111621,5.708419,NL10738
7.38,8.01,16.348,52.111621,5.708419,NL10738
5.66,6.36,6.76,52.111621,5.708419,NL10738
6.28,15.45,8.284,52.111621,5.708419,NL10738
5.97,28.91,8.788,52.111621,5.708419,NL10738
5.35,27.53,15.592,52.111621,5.708419,NL10738
5.35,24.89,15.088,52.111621,5.708419,NL10738
5.35,23.08,12.064,52.111621,5.708419,NL10738
5.03,27.98,15.844,52.111621,5.708419,NL10738
5.03,35.53,18.868,52.111621,5.708419,NL10738
5.66,36.68,25.684,52.111621,5.708419,NL10738
5.66,31.32,22.396,52.111621,5.708419,NL10738
5.03,41.33,15.592,52.111621,5.708419,NL10738
5.03,54.12,12.436,52.111621,5.708419,NL10738
5.03,34.8,13.828,52.111621,5.708419,NL10738
5.03,22.78,20.38,52.111621,5.708419,NL10738
4.72,21.21,22.396,52.111621,5.708419,NL10738
4.72,26.07,24.928,52.111621,5.708419,NL10738
4.72,24.1,16.6,52.111621,5.708419,NL10738
5.03,16.72,15.088,52.111621,5.708419,NL10738
5.35,13.03,15.34,52.111621,5.708419,NL10738
5.35,13.04,5.248,52.111621,5.708419,NL10738
5.66,11.19,,52.111621,5.708419,NL10738
6.91,9.6,6.388,52.111621,5.708419,NL10738
6.6,8.85,24.928,52.111621,5.708419,NL10738
7.53,7.23,25.3,52.111621,5.708419,NL10738
7.53,5.59,12.82,52.111621,5.708419,NL10738
7.85,4.97,17.356,52.111621,5.708419,NL10738
7.85,4.43,19.252,52.111621,5.708419,NL10738
7.53,5.11,18.868,52.111621,5.708419,NL10738
7.85,4.01,16.6,52.111621,5.708419,NL10738
7.85,3.74,18.868,52.111621,5.708419,NL10738
7.85,4.08,18.496,52.111621,5.708419,NL10738
7.85,3.87,23.788,52.111621,5.708419,NL10738
7.85,3.96,21.52,52.111621,5.708419,NL10738
7.53,3.84,25.3,52.111621,5.708419,NL10738
6.91,3.5,24.172,52.111621,5.708419,NL10738
6.6,3.53,16.6,52.111621,5.708419,NL10738
6.23,3.47,27.196,52.111621,5.708419,NL10738
5.66,3.87,23.284,52.111621,5.708419,NL10738
5.35,4.4,29.08,52.111621,5.708419,NL10738
5.03,5.96,27.568,52.111621,5.708419,NL10738
4.72,7.89,24.172,52.111621,5.708419,NL10738
4.1,7.1,,52.111621,5.708419,NL10738
4.1,7.48,20.38,52.111621,5.708419,NL10738
4.41,7.41,2.224,52.111621,5.708419,NL10738
5.66,3.54,12.064,52.111621,5.708419,NL10738
5.97,3.73,22.276,52.111621,5.708419,NL10738
5.97,4.52,19.624,52.111621,5.708419,NL10738
5.97,3.3,29.836,52.111621,5.708419,NL10738
6.55,2.32,23.032,52.111621,5.708419,NL10738
7.22,2.6,6.76,52.111621,5.708419,NL10738
7.53,4.51,3.364,52.111621,5.708419,NL10738
7.22,6.32,13.828,52.111621,5.708419,NL10738
6.28,6.06,21.52,52.111621,5.708419,NL10738
6.28,5.1,15.46,52.111621,5.708419,NL10738
7.85,4.87,15.844,52.111621,5.708419,NL10738
6.28,5.72,13.576,52.111621,5.708419,NL10738
5.35,7.65,13.696,52.111621,5.708419,NL10738
5.03,9.82,23.404,52.111621,5.708419,NL10738
5.35,10.56,20.764,52.111621,5.708419,NL10738
5.3,11.57,24.928,52.111621,5.708419,NL10738
5.35,13.88,26.056,52.111621,5.708419,NL10738
5.03,19.28,18.112,52.111621,5.708419,NL10738
5.03,23.16,23.404,52.111621,5.708419,NL10738
5.03,18.84,14.332,52.111621,5.708419,NL10738
5.03,27.22,18.112,52.111621,5.708419,NL10738
5.66,18.87,21.892,52.111621,5.708419,NL10738
5.97,12.69,,52.111621,5.708419,NL10738
6.28,10.62,19.372,52.111621,5.708419,NL10738
6.91,10.71,11.056,52.111621,5.708419,NL10738
7.27,14.03,32.236,52.111621,5.708419,NL10738
6.6,12.5,25.936,52.111621,5.708419,NL10738
5.66,15.5,21.892,52.111621,5.708419,NL10738
5.35,14.7,23.152,52.111621,5.708419,NL10738
5.03,26.59,24.172,52.111621,5.708419,NL10738
8.16,25.1,14.332,52.111621,5.708419,NL10738
6.91,8.87,3.736,52.111621,5.708419,NL10738
6.28,7.92,6.76,52.111621,5.708419,NL10738
5.03,6.66,6.004,52.111621,5.708419,NL10738
4.72,11.33,11.056,52.111621,5.708419,NL10738
5.03,11.75,10.552,52.111621,5.708419,NL10738
5.03,11.62,12.82,52.111621,5.708419,NL10738
5.03,10.51,15.46,52.111621,5.708419,NL10738
5.66,11.08,10.3,52.111621,5.708419,NL10738
5.66,11.23,13.948,52.111621,5.708419,NL10738
5.66,14.1,10.552,52.111621,5.708419,NL10738
