NH3,NO2,PM10,Lat,Lon,Station
0.39,10.94,11.296,52.296556,4.510817,NL10444
0.33,5.39,10.792,52.296556,4.510817,NL10444
0.21,2.61,10.036,52.296556,4.510817,NL10444
0.21,2.6,12.544,52.296556,4.510817,NL10444
0.27,2.66,16.816,52.296556,4.510817,NL10444
0.27,2.2,25.096,52.296556,4.510817,NL10444
0.33,4.46,27.352,52.296556,4.510817,NL10444
0.39,5.73,31.864,52.296556,4.510817,NL10444
0.39,5.6,28.6,52.296556,4.510817,NL10444
0.39,4.58,30.604,52.296556,4.510817,NL10444
0.46,2.71,15.688,52.296556,4.510817,NL10444
0.46,3.24,14.56,52.296556,4.510817,NL10444
0.46,2.65,17.56,52.296556,4.510817,NL10444
0.39,2.67,24.592,52.296556,4.510817,NL10444
0.39,2.49,18.568,52.296556,4.510817,NL10444
0.46,2.77,16.312,52.296556,4.510817,NL10444
0.39,4.65,34.0,52.296556,4.510817,NL10444
0.39,6.38,21.076,52.296556,4.510817,NL10444
0.39,11.26,25.84,52.296556,4.510817,NL10444
0.39,11.77,34.876,52.296556,4.510817,NL10444
0.46,8.56,,52.296556,4.510817,NL10444
0.46,7.83,37.384,52.296556,4.510817,NL10444
0.46,6.39,35.38,52.296556,4.510817,NL10444
0.52,4.09,27.352,52.296556,4.510817,NL10444
0.52,7.02,32.368,52.296556,4.510817,NL10444
0.52,5.17,21.58,52.296556,4.510817,NL10444
0.52,4.66,25.588,52.296556,4.510817,NL10444
0.47,5.78,20.572,52.296556,4.510817,NL10444
0.52,6.97,26.596,52.296556,4.510817,NL10444
0.52,6.44,33.616,52.296556,4.510817,NL10444
0.52,2.42,25.096,52.296556,4.510817,NL10444
0.52,1.55,27.352,52.296556,4.510817,NL10444
0.39,1.63,17.56,52.296556,4.510817,NL10444
0.39,2.68,30.352,52.296556,4.510817,NL10444
0.39,1.83,22.336,52.296556,4.510817,NL10444
0.33,1.87,23.08,52.296556,4.510817,NL10444
0.33,1.64,17.188,52.296556,4.510817,NL10444
0.33,2.59,15.304,52.296556,4.510817,NL10444
0.33,2.62,22.576,52.296556,4.510817,NL10444
0.33,3.56,25.096,52.296556,4.510817,NL10444
0.33,4.2,31.108,52.296556,4.510817,NL10444
0.39,5.21,26.344,52.296556,4.510817,NL10444
0.39,2.29,32.872,52.296556,4.510817,NL10444
0.33,0.99,7.528,52.296556,4.510817,NL10444
0.27,0.62,16.06,52.296556,4.510817,NL10444
0.27,0.58,,52.296556,4.510817,NL10444
0.27,0.55,18.316,52.296556,4.510817,NL10444
0.27,0.34,20.572,52.296556,4.510817,NL10444
0.27,0.13,21.448,52.296556,4.510817,NL10444
0.33,0.36,17.56,52.296556,4.510817,NL10444
0.33,0.74,21.832,52.296556,4.510817,NL10444
0.33,0.8,23.464,52.296556,4.510817,NL10444
0.33,0.92,28.096,52.296556,4.510817,NL10444
0.33,1.03,29.608,52.296556,4.510817,NL10444
0.33,1.39,28.984,52.296556,4.510817,NL10444
0.33,1.16,35.872,52.296556,4.510817,NL10444
0.33,1.12,31.24,52.296556,4.510817,NL10444
0.39,1.6,29.728,52.296556,4.510817,NL10444
0.39,1.74,29.728,52.296556,4.510817,NL10444
0.39,1.02,30.604,52.296556,4.510817,NL10444
0.39,2.03,33.616,52.296556,4.510817,NL10444
0.43,3.6,39.388,52.296556,4.510817,NL10444
0.46,4.24,30.352,52.296556,4.510817,NL10444
0.39,1.39,36.256,52.296556,4.510817,NL10444
0.43,3.15,31.732,52.296556,4.510817,NL10444
0.39,2.96,35.62,52.296556,4.510817,NL10444
0.39,2.98,27.976,52.296556,4.510817,NL10444
0.33,4.61,15.94,52.296556,4.510817,NL10444
0.39,3.88,16.816,52.296556,4.510817,NL10444
0.3,4.67,15.304,52.296556,4.510817,NL10444
0.28,8.49,,52.296556,4.510817,NL10444
0.33,12.79,18.568,52.296556,4.510817,NL10444
0.39,15.12,25.72,52.296556,4.510817,NL10444
0.46,41.9,37.756,52.296556,4.510817,NL10444
0.46,32.27,31.24,52.296556,4.510817,NL10444
0.52,23.5,26.716,52.296556,4.510817,NL10444
0.52,22.22,19.828,52.296556,4.510817,NL10444
0.52,17.76,22.708,52.296556,4.510817,NL10444
0.52,13.2,22.084,52.296556,4.510817,NL10444
0.52,11.13,18.196,52.296556,4.510817,NL10444
0.52,8.55,10.036,52.296556,4.510817,NL10444
0.46,4.94,32.62,52.296556,4.510817,NL10444
0.46,5.3,10.792,52.296556,4.510817,NL10444
0.39,5.45,16.936,52.296556,4.510817,NL10444
0.39,5.2,26.092,52.296556,4.510817,NL10444
0.39,4.53,21.448,52.296556,4.510817,NL10444
0.39,4.88,23.716,52.296556,4.510817,NL10444
0.33,5.3,13.048,52.296556,4.510817,NL10444
0.39,4.78,27.352,52.296556,4.510817,NL10444
0.39,4.89,18.448,52.296556,4.510817,NL10444
0.33,5.43,25.72,52.296556,4.510817,NL10444
0.39,4.56,27.352,52.296556,4.510817,NL10444
0.39,4.97,33.364,52.296556,4.510817,NL10444
0.39,5.06,21.952,52.296556,4.510817,NL10444
0.39,5.44,31.864,52.296556,4.510817,NL10444
0.33,5.23,14.68,52.296556,4.510817,NL10444
0.33,6.04,17.692,52.296556,4.510817,NL10444
0.33,5.6,18.448,52.296556,4.510817,NL10444
0.39,4.84,24.964,52.296556,4.510817,NL10444
0.39,3.5,24.208,52.296556,4.510817,NL10444
0.39,3.71,32.488,52.296556,4.510817,NL10444
0.39,1.91,24.964,52.296556,4.510817,NL10444
0.39,2.35,27.352,52.296556,4.510817,NL10444
0.39,3.05,18.196,52.296556,4.510817,NL10444
0.39,2.43,26.464,52.296556,4.510817,NL10444
0.39,2.15,19.576,52.296556,4.510817,NL10444
0.39,5.18,27.352,52.296556,4.510817,NL10444
0.39,3.67,26.716,52.296556,4.510817,NL10444
0.39,2.63,33.364,52.296556,4.510817,NL10444
0.33,4.23,32.74,52.296556,4.510817,NL10444
0.33,3.87,30.232,52.296556,4.510817,NL10444
0.33,3.62,31.36,52.296556,4.510817,NL10444
0.33,6.76,27.604,52.296556,4.510817,NL10444
0.33,4.61,28.228,52.296556,4.510817,NL10444
0.33,5.03,26.092,52.296556,4.510817,NL10444
0.33,3.64,34.12,52.296556,4.510817,NL10444
0.33,7.71,,52.296556,4.510817,NL10444
0.33,8.39,24.34,52.296556,4.510817,NL10444
0.33,26.65,29.728,52.296556,4.510817,NL10444
0.39,23.27,13.18,52.296556,4.510817,NL10444
0.39,23.27,17.44,52.296556,4.510817,NL10444
0.33,21.13,21.076,52.296556,4.510817,NL10444
0.39,17.97,11.416,52.296556,4.510817,NL10444
0.33,16.04,26.596,52.296556,4.510817,NL10444
0.39,14.43,24.34,52.296556,4.510817,NL10444
0.33,15.65,16.564,52.296556,4.510817,NL10444
0.33,16.56,17.692,52.296556,4.510817,NL10444
0.39,17.3,11.044,52.296556,4.510817,NL10444
0.39,11.72,12.292,52.296556,4.510817,NL10444
0.39,10.23,13.672,52.296556,4.510817,NL10444
0.39,8.43,7.66,52.296556,4.510817,NL10444
0.39,14.35,10.924,52.296556,4.510817,NL10444
0.39,16.06,25.972,52.296556,4.510817,NL10444
0.39,16.13,15.304,52.296556,4.510817,NL10444
0.39,19.78,28.852,52.296556,4.510817,NL10444
0.39,19.38,14.68,52.296556,4.510817,NL10444
0.46,17.77,15.688,52.296556,4.510817,NL10444
0.46,14.19,17.44,52.296556,4.510817,NL10444
0.46,19.12,28.096,52.296556,4.510817,NL10444
0.39,12.59,13.3,52.296556,4.510817,NL10444
0.39,12.53,11.548,52.296556,4.510817,NL10444
0.39,15.4,,52.296556,4.510817,NL10444
0.33,11.16,31.108,52.296556,4.510817,NL10444
0.33,14.79,25.84,52.296556,4.510817,NL10444
0.33,16.22,22.96,52.296556,4.510817,NL10444
0.27,13.36,17.56,52.296556,4.510817,NL10444
0.33,16.8,14.56,52.296556,4.510817,NL10444
0.27,17.43,15.94,52.296556,4.510817,NL10444
0.33,18.3,8.404,52.296556,4.510817,NL10444
0.27,18.11,15.304,52.296556,4.510817,NL10444
0.27,11.8,17.812,52.296556,4.510817,NL10444
0.27,15.32,13.924,52.296556,4.510817,NL10444
0.33,20.1,-1.88,52.296556,4.510817,NL10444
0.33,25.74,17.692,52.296556,4.510817,NL10444
0.33,34.49,21.328,52.296556,4.510817,NL10444
0.39,39.45,25.096,52.296556,4.510817,NL10444
0.39,43.22,27.22,52.296556,4.510817,NL10444
0.39,42.97,18.316,52.296556,4.510817,NL10444
0.39,46.27,21.952,52.296556,4.510817,NL10444
0.39,41.49,15.304,52.296556,4.510817,NL10444
0.39,25.3,,52.296556,4.510817,NL10444
0.39,27.72,,52.296556,4.510817,NL10444
0.39,29.69,14.176,52.296556,4.510817,NL10444
0.39,16.4,-0.5,52.296556,4.510817,NL10444
0.33,8.83,24.34,52.296556,4.510817,NL10444
0.39,12.11,18.448,52.296556,4.510817,NL10444
0.39,33.71,,52.296556,4.510817,NL10444
0.39,47.16,26.596,52.296556,4.510817,NL10444
0.39,50.56,31.864,52.296556,4.510817,NL10444
0.39,47.86,25.84,52.296556,4.510817,NL10444
0.39,45.47,26.596,52.296556,4.510817,NL10444
0.39,40.48,17.944,52.296556,4.510817,NL10444
0.27,,9.28,52.296556,4.510817,NL10444
0.27,,22.06,52.296556,4.510817,NL10444
0.27,,17.176,52.296556,4.510817,NL10444
0.27,,17.932,52.296556,4.510817,NL10444
0.27,,12.664,52.296556,4.510817,NL10444
0.27,,13.036,52.296556,4.510817,NL10444
0.33,,25.444,52.296556,4.510817,NL10444
0.33,,19.06,52.296556,4.510817,NL10444
0.33,,20.932,52.296556,4.510817,NL10444
0.27,,30.712,52.296556,4.510817,NL10444
0.27,,10.408,52.296556,4.510817,NL10444
0.27,,17.932,52.296556,4.510817,NL10444
0.27,,20.188,52.296556,4.510817,NL10444
0.27,,19.432,52.296556,4.510817,NL10444
0.27,,25.072,52.296556,4.510817,NL10444
0.27,29.82,,52.296556,4.510817,NL10444
0.27,25.04,31.216,52.296556,4.510817,NL10444
0.21,29.42,29.584,52.296556,4.510817,NL10444
0.21,15.82,22.444,52.296556,4.510817,NL10444
0.21,15.25,23.572,52.296556,4.510817,NL10444
0.21,20.58,22.816,52.296556,4.510817,NL10444
0.21,20.54,25.444,52.296556,4.510817,NL10444
0.21,15.05,17.548,52.296556,4.510817,NL10444
0.21,15.5,22.816,52.296556,4.510817,NL10444
0.27,15.05,19.06,52.296556,4.510817,NL10444
0.27,13.85,16.048,52.296556,4.510817,NL10444
0.27,13.25,20.932,52.296556,4.510817,NL10444
0.27,12.8,7.024,52.296556,4.510817,NL10444
0.27,6.86,,52.296556,4.510817,NL10444
0.21,4.5,4.264,52.296556,4.510817,NL10444
0.21,4.31,28.828,52.296556,4.510817,NL10444
0.21,3.29,12.292,52.296556,4.510817,NL10444
0.15,2.48,5.14,52.296556,4.510817,NL10444
0.15,2.31,13.42,52.296556,4.510817,NL10444
0.15,2.89,16.42,52.296556,4.510817,NL10444
0.15,3.12,15.292,52.296556,4.510817,NL10444
0.15,2.08,33.34,52.296556,4.510817,NL10444
0.15,2.88,16.42,52.296556,4.510817,NL10444
0.15,3.9,14.164,52.296556,4.510817,NL10444
0.15,5.45,13.036,52.296556,4.510817,NL10444
0.21,4.97,,52.296556,4.510817,NL10444
0.21,2.66,22.312,52.296556,4.510817,NL10444
0.21,2.44,21.808,52.296556,4.510817,NL10444
0.21,1.72,8.272,52.296556,4.510817,NL10444
0.15,0.99,18.808,52.296556,4.510817,NL10444
0.15,1.39,22.816,52.296556,4.510817,NL10444
0.15,1.01,19.06,52.296556,4.510817,NL10444
0.15,1.19,20.188,52.296556,4.510817,NL10444
0.21,1.3,13.792,52.296556,4.510817,NL10444
0.21,0.98,22.06,52.296556,4.510817,NL10444
0.21,1.12,19.804,52.296556,4.510817,NL10444
0.21,1.57,23.572,52.296556,4.510817,NL10444
0.15,0.87,26.956,52.296556,4.510817,NL10444
0.15,0.44,22.06,52.296556,4.510817,NL10444
0.15,0.47,35.224,52.296556,4.510817,NL10444
0.15,1.57,29.212,52.296556,4.510817,NL10444
0.15,0.7,28.456,52.296556,4.510817,NL10444
0.21,1.64,30.964,52.296556,4.510817,NL10444
0.15,0.75,18.304,52.296556,4.510817,NL10444
0.15,0.48,31.084,52.296556,4.510817,NL10444
0.15,0.67,31.84,52.296556,4.510817,NL10444
0.21,0.87,19.432,52.296556,4.510817,NL10444
0.21,0.96,26.956,52.296556,4.510817,NL10444
0.27,1.56,32.596,52.296556,4.510817,NL10444
0.21,1.09,25.828,52.296556,4.510817,NL10444
0.21,1.27,,52.296556,4.510817,NL10444
0.27,1.42,31.84,52.296556,4.510817,NL10444
0.27,3.14,20.812,52.296556,4.510817,NL10444
0.27,2.09,21.316,52.296556,4.510817,NL10444
0.27,1.82,24.064,52.296556,4.510817,NL10444
0.27,1.32,23.32,52.296556,4.510817,NL10444
0.33,1.69,24.82,52.296556,4.510817,NL10444
0.27,2.05,17.8,52.296556,4.510817,NL10444
0.33,3.28,12.784,52.296556,4.510817,NL10444
0.27,2.01,19.06,52.296556,4.510817,NL10444
0.27,2.83,13.54,52.296556,4.510817,NL10444
0.27,4.35,18.808,52.296556,4.510817,NL10444
0.21,3.17,29.584,52.296556,4.510817,NL10444
0.21,6.73,17.428,52.296556,4.510817,NL10444
0.15,8.23,16.804,52.296556,4.510817,NL10444
0.15,8.71,14.296,52.296556,4.510817,NL10444
0.08,4.56,19.312,52.296556,4.510817,NL10444
0.08,5.29,5.272,52.296556,4.510817,NL10444
0.08,6.04,15.796,52.296556,4.510817,NL10444
0.08,5.77,17.056,52.296556,4.510817,NL10444
0.08,6.89,8.524,52.296556,4.510817,NL10444
0.08,7.01,,52.296556,4.510817,NL10444
0.08,7.25,-1.244,52.296556,4.510817,NL10444
0.08,8.48,7.396,52.296556,4.510817,NL10444
0.15,12.96,15.544,52.296556,4.510817,NL10444
0.15,11.45,11.416,52.296556,4.510817,NL10444
0.15,14.39,4.768,52.296556,4.510817,NL10444
0.21,30.72,15.544,52.296556,4.510817,NL10444
0.27,40.61,15.544,52.296556,4.510817,NL10444
0.39,40.9,-0.368,52.296556,4.510817,NL10444
0.27,15.32,-1.88,52.296556,4.510817,NL10444
0.27,5.16,15.292,52.296556,4.510817,NL10444
0.29,8.05,7.9,52.296556,4.510817,NL10444
0.33,19.16,24.316,52.296556,4.510817,NL10444
0.33,23.33,22.06,52.296556,4.510817,NL10444
0.33,26.54,16.924,52.296556,4.510817,NL10444
0.33,39.53,24.316,52.296556,4.510817,NL10444
0.33,41.01,22.816,52.296556,4.510817,NL10444
0.33,51.66,8.524,52.296556,4.510817,NL10444
0.46,48.01,26.572,52.296556,4.510817,NL10444
0.52,33.29,18.424,52.296556,4.510817,NL10444
0.58,36.66,22.696,52.296556,4.510817,NL10444
0.58,34.16,22.696,52.296556,4.510817,NL10444
0.71,28.01,20.056,52.296556,4.510817,NL10444
0.83,24.88,6.52,52.296556,4.510817,NL10444
0.77,23.9,10.036,52.296556,4.510817,NL10444
0.83,24.06,,52.296556,4.510817,NL10444
0.83,27.17,9.28,52.296556,4.510817,NL10444
0.89,49.5,15.172,52.296556,4.510817,NL10444
0.71,55.64,7.648,52.296556,4.510817,NL10444
1.02,58.59,22.696,52.296556,4.510817,NL10444
1.27,46.46,17.296,52.296556,4.510817,NL10444
1.39,43.18,21.316,52.296556,4.510817,NL10444
1.56,45.6,14.8,52.296556,4.510817,NL10444
1.77,49.6,22.816,52.296556,4.510817,NL10444
2.08,52.51,32.848,52.296556,4.510817,NL10444
2.15,58.71,43.0,52.296556,4.510817,NL10444
2.15,60.39,24.952,52.296556,4.510817,NL10444
2.17,62.12,38.608,52.296556,4.510817,NL10444
2.58,63.98,31.084,52.296556,4.510817,NL10444
2.02,59.02,37.852,52.296556,4.510817,NL10444
1.52,56.79,40.864,52.296556,4.510817,NL10444
1.83,61.86,36.232,52.296556,4.510817,NL10444
2.58,60.74,28.084,52.296556,4.510817,NL10444
3.02,,21.94,52.296556,4.510817,NL10444
2.45,,29.212,52.296556,4.510817,NL10444
1.62,41.16,19.684,52.296556,4.510817,NL10444
1.52,39.09,27.952,52.296556,4.510817,NL10444
1.52,37.55,28.828,52.296556,4.510817,NL10444
1.31,42.71,30.34,52.296556,4.510817,NL10444
1.14,32.9,,52.296556,4.510817,NL10444
1.02,25.9,30.832,52.296556,4.510817,NL10444
1.02,35.12,19.804,52.296556,4.510817,NL10444
1.23,48.39,33.844,52.296556,4.510817,NL10444
2.8,86.09,33.22,52.296556,4.510817,NL10444
4.74,104.15,44.128,52.296556,4.510817,NL10444
5.64,97.93,32.596,52.296556,4.510817,NL10444
5.08,55.34,22.936,52.296556,4.510817,NL10444
3.99,37.88,39.364,52.296556,4.510817,NL10444
3.46,39.36,19.684,52.296556,4.510817,NL10444
2.83,53.78,32.464,52.296556,4.510817,NL10444
2.58,61.91,49.012,52.296556,4.510817,NL10444
2.46,64.96,34.852,52.296556,4.510817,NL10444
2.58,62.92,46.876,52.296556,4.510817,NL10444
2.46,65.14,56.908,52.296556,4.510817,NL10444
2.65,67.46,43.996,52.296556,4.510817,NL10444
2.96,62.23,39.484,52.296556,4.510817,NL10444
2.77,56.83,44.752,52.296556,4.510817,NL10444
2.71,52.51,45.376,52.296556,4.510817,NL10444
2.8,54.76,47.512,52.296556,4.510817,NL10444
1.89,46.75,37.852,52.296556,4.510817,NL10444
2.4,50.38,,52.296556,4.510817,NL10444
2.58,54.24,61.168,52.296556,4.510817,NL10444
2.58,52.42,54.4,52.296556,4.510817,NL10444
2.65,50.82,50.644,52.296556,4.510817,NL10444
2.71,48.66,49.132,52.296556,4.510817,NL10444
2.77,46.61,62.668,52.296556,4.510817,NL10444
2.71,47.13,70.948,52.296556,4.510817,NL10444
2.4,52.83,43.24,52.296556,4.510817,NL10444
2.33,45.75,19.804,52.296556,4.510817,NL10444
2.21,39.77,39.364,52.296556,4.510817,NL10444
2.21,35.77,38.608,52.296556,4.510817,NL10444
2.08,28.83,31.468,52.296556,4.510817,NL10444
2.02,20.69,26.572,52.296556,4.510817,NL10444
2.02,23.77,17.548,52.296556,4.510817,NL10444
2.02,21.37,24.316,52.296556,4.510817,NL10444
1.89,23.86,,52.296556,4.510817,NL10444
1.77,10.51,7.024,52.296556,4.510817,NL10444
1.65,,11.536,52.296556,4.510817,NL10444
1.33,,35.596,52.296556,4.510817,NL10444
1.28,,5.524,52.296556,4.510817,NL10444
1.27,,,52.296556,4.510817,NL10444
1.21,,,52.296556,4.510817,NL10444
1.14,,5.524,52.296556,4.510817,NL10444
1.1,,,52.296556,4.510817,NL10444
1.02,,,52.296556,4.510817,NL10444
0.96,,,52.296556,4.510817,NL10444
0.96,,24.316,52.296556,4.510817,NL10444
0.89,,22.816,52.296556,4.510817,NL10444
0.89,,13.792,52.296556,4.510817,NL10444
0.96,,13.036,52.296556,4.510817,NL10444
0.96,,3.268,52.296556,4.510817,NL10444
0.98,,9.28,52.296556,4.510817,NL10444
1.08,,7.78,52.296556,4.510817,NL10444
1.02,9.59,13.792,52.296556,4.510817,NL10444
0.96,9.38,21.316,52.296556,4.510817,NL10444
0.96,10.02,16.048,52.296556,4.510817,NL10444
0.96,8.77,5.524,52.296556,4.510817,NL10444
0.96,9.75,40.108,52.296556,4.510817,NL10444
0.96,8.99,17.932,52.296556,4.510817,NL10444
0.96,6.09,5.524,52.296556,4.510817,NL10444
0.83,4.61,0.256,52.296556,4.510817,NL10444
0.77,,11.536,52.296556,4.510817,NL10444
0.71,,13.792,52.296556,4.510817,NL10444
0.71,4.25,25.828,52.296556,4.510817,NL10444
0.71,4.56,15.292,52.296556,4.510817,NL10444
0.65,3.72,16.048,52.296556,4.510817,NL10444
0.71,3.43,27.328,52.296556,4.510817,NL10444
0.71,3.02,19.06,52.296556,4.510817,NL10444
0.71,3.73,23.572,52.296556,4.510817,NL10444
0.71,2.97,13.672,52.296556,4.510817,NL10444
0.71,,,52.296556,4.510817,NL10444
0.77,,23.572,52.296556,4.510817,NL10444
0.71,2.15,15.292,52.296556,4.510817,NL10444
0.77,2.77,15.292,52.296556,4.510817,NL10444
0.77,2.35,22.816,52.296556,4.510817,NL10444
0.77,2.51,12.292,52.296556,4.510817,NL10444
0.65,1.41,9.28,52.296556,4.510817,NL10444
0.58,1.63,19.06,52.296556,4.510817,NL10444
0.58,1.46,33.34,52.296556,4.510817,NL10444
0.65,2.33,19.06,52.296556,4.510817,NL10444
0.65,2.32,17.548,52.296556,4.510817,NL10444
0.65,2.7,26.572,52.296556,4.510817,NL10444
0.65,3.57,23.572,52.296556,4.510817,NL10444
0.65,3.67,42.868,52.296556,4.510817,NL10444
0.65,7.19,28.828,52.296556,4.510817,NL10444
0.65,7.4,24.316,52.296556,4.510817,NL10444
0.71,3.66,30.088,52.296556,4.510817,NL10444
0.71,8.91,12.292,52.296556,4.510817,NL10444
0.71,14.26,22.06,52.296556,4.510817,NL10444
0.71,14.74,34.852,52.296556,4.510817,NL10444
0.71,18.85,29.584,52.296556,4.510817,NL10444
0.71,13.08,32.596,52.296556,4.510817,NL10444
0.71,14.92,34.096,52.296556,4.510817,NL10444
0.77,8.93,19.804,52.296556,4.510817,NL10444
0.77,9.21,13.036,52.296556,4.510817,NL10444
0.77,4.34,,52.296556,4.510817,NL10444
0.83,5.15,36.352,52.296556,4.510817,NL10444
0.52,4.23,26.704,52.296556,4.510817,NL10444
0.52,4.08,24.316,52.296556,4.510817,NL10444
0.52,4.4,13.912,52.296556,4.510817,NL10444
0.52,4.17,23.572,52.296556,4.510817,NL10444
0.52,4.57,17.548,52.296556,4.510817,NL10444
0.46,3.07,16.048,52.296556,4.510817,NL10444
0.46,4.23,24.316,52.296556,4.510817,NL10444
0.46,3.77,27.328,52.296556,4.510817,NL10444
0.46,3.35,31.216,52.296556,4.510817,NL10444
0.46,4.38,32.596,52.296556,4.510817,NL10444
0.46,3.85,27.448,52.296556,4.510817,NL10444
0.52,3.58,30.208,52.296556,4.510817,NL10444
0.52,3.87,24.316,52.296556,4.510817,NL10444
0.52,3.94,26.572,52.296556,4.510817,NL10444
0.52,3.08,34.852,52.296556,4.510817,NL10444
0.52,3.68,25.828,52.296556,4.510817,NL10444
0.52,2.45,33.34,52.296556,4.510817,NL10444
0.58,1.98,58.036,52.296556,4.510817,NL10444
0.58,2.6,18.304,52.296556,4.510817,NL10444
0.65,3.96,,52.296556,4.510817,NL10444
0.65,2.34,19.804,52.296556,4.510817,NL10444
0.71,2.77,28.708,52.296556,4.510817,NL10444
0.71,3.67,32.464,52.296556,4.510817,NL10444
0.65,4.86,34.72,52.296556,4.510817,NL10444
0.65,2.93,25.696,52.296556,4.510817,NL10444
0.65,1.44,24.952,52.296556,4.510817,NL10444
0.58,1.65,26.572,52.296556,4.510817,NL10444
0.52,1.74,19.684,52.296556,4.510817,NL10444
0.52,1.37,37.108,52.296556,4.510817,NL10444
0.58,2.19,36.232,52.296556,4.510817,NL10444
0.58,3.19,28.084,52.296556,4.510817,NL10444
0.58,6.49,11.656,52.296556,4.510817,NL10444
0.58,5.02,27.448,52.296556,4.510817,NL10444
0.52,7.01,30.832,52.296556,4.510817,NL10444
0.52,5.98,27.328,52.296556,4.510817,NL10444
0.52,5.87,24.316,52.296556,4.510817,NL10444
0.52,6.04,25.828,52.296556,4.510817,NL10444
0.46,5.37,24.196,52.296556,4.510817,NL10444
0.46,6.14,27.448,52.296556,4.510817,NL10444
0.52,6.01,19.18,52.296556,4.510817,NL10444
0.46,4.66,32.464,52.296556,4.510817,NL10444
0.46,5.8,16.672,52.296556,4.510817,NL10444
0.46,5.39,15.292,52.296556,4.510817,NL10444
0.46,4.37,22.816,52.296556,4.510817,NL10444
0.46,4.28,,52.296556,4.510817,NL10444
0.46,5.25,27.328,52.296556,4.510817,NL10444
0.46,5.34,26.572,52.296556,4.510817,NL10444
0.39,6.43,22.564,52.296556,4.510817,NL10444
0.39,9.81,19.804,52.296556,4.510817,NL10444
0.39,7.52,20.56,52.296556,4.510817,NL10444
0.39,9.82,23.068,52.296556,4.510817,NL10444
0.39,9.69,18.304,52.296556,4.510817,NL10444
0.39,5.37,19.06,52.296556,4.510817,NL10444
0.39,2.04,17.548,52.296556,4.510817,NL10444
0.33,2.03,10.78,52.296556,4.510817,NL10444
0.33,3.13,9.784,52.296556,4.510817,NL10444
